1008_home,image-alt,17,19
1004_home,image-alt,3,4
1009_home,image-alt,1,6
1019_home,image-alt,24,1
1024_home,image-alt,2,0
1029_home,image-alt,1,2
1025_home,image-alt,5,0
1028_home,image-alt,1,6
102_home,image-alt,2,7
1031_home,image-alt,8,10
1034_home,image-alt,1,1
1039_home,image-alt,1,0
1042_home,image-alt,2,0
1035_home,image-alt,2,6
1046_home,image-alt,2,0
1052_home,image-alt,3,2
104_home,image-alt,2,3
1055_home,image-alt,2,0
1067_home,image-alt,13,0
1053_home,image-alt,2,6
1070_home,image-alt,20,1
106_home,image-alt,20,2
1075_home,image-alt,1,0
107_home,image-alt,4,4
1032_home,image-alt,3,0
1050_home,image-alt,2,0
1088_home,image-alt,4,1
1100_home,image-alt,10,1
1107_home,image-alt,1,5
1108_home,image-alt,2,6
1105_home,image-alt,2,3
1110_home,image-alt,1,5
1115_home,image-alt,4,2
1111_home,image-alt,4,0
1121_home,image-alt,1,0
1119_home,image-alt,3,0
1125_home,image-alt,1,0
1123_home,image-alt,45,0
112_home,image-alt,3,1
1133_home,image-alt,6,7
1128_home,image-alt,8,0
1137_home,image-alt,10,0
1139_home,image-alt,4,4
1129_home,image-alt,7,7
1150_home,image-alt,1,1
1135_home,image-alt,2,11
1144_home,image-alt,1,0
1152_home,image-alt,1,2
1153_home,image-alt,2,0
114_home,image-alt,1,11
1161_home,image-alt,3,3
1156_home,image-alt,1,0
1159_home,image-alt,5,0
1172_home,image-alt,1,0
116_home,image-alt,1,1
1171_home,image-alt,15,0
1174_home,image-alt,6,0
1177_home,image-alt,4,0
1176_home,image-alt,1,2
1179_home,image-alt,3,9
1166_home,image-alt,2,1
1195_home,image-alt,2,2
1185_home,image-alt,6,0
1197_home,image-alt,15,0
1206_home,image-alt,4,0
1207_home,image-alt,1,2
1215_home,image-alt,3,0
1220_home,image-alt,2,20
1219_home,image-alt,2,1
1218_home,image-alt,4,0
1226_home,image-alt,3,0
1230_home,image-alt,6,1
1234_home,image-alt,2,3
1237_home,image-alt,1,0
1239_home,image-alt,3,4
1243_home,image-alt,3,2
1242_home,image-alt,14,1
1247_home,image-alt,10,0
1250_home,image-alt,1,46
1251_home,image-alt,14,10
1256_home,image-alt,1,2
1257_home,image-alt,59,1
1262_home,image-alt,2,0
1264_home,image-alt,7,0
1266_home,image-alt,1,0
1268_home,image-alt,1,0
1273_home,image-alt,3,1
1275_home,image-alt,1,0
1277_home,image-alt,4,1
1274_home,image-alt,9,15
1280_home,image-alt,2,0
127_home,image-alt,1,3
1290_home,image-alt,6,0
1293_home,image-alt,1,0
1297_home,image-alt,2,0
1292_home,image-alt,10,0
1306_home,image-alt,1,0
1269_home,image-alt,8,0
1299_home,image-alt,8,10
12_home,image-alt,2,7
1309_home,image-alt,8,0
1318_home,image-alt,37,12
1327_home,image-alt,1,1
1328_home,image-alt,1,20
1338_home,image-alt,11,1
1329_home,image-alt,5,0
1345_home,image-alt,1,1
1346_home,image-alt,1,0
1348_home,image-alt,1,0
1350_home,image-alt,1,1
1355_home,image-alt,4,2
1354_home,image-alt,1,4
1365_home,image-alt,23,0
1364_home,image-alt,7,4
1371_home,image-alt,1,0
1372_home,image-alt,1,0
1373_home,image-alt,8,0
136_home,image-alt,9,0
1370_home,image-alt,11,0
1383_home,image-alt,7,0
1390_home,image-alt,3,2
1388_home,image-alt,10,0
1395_home,image-alt,1,0
1392_home,image-alt,1,0
1398_home,image-alt,3,0
1401_home,image-alt,7,2
1403_home,image-alt,5,0
