id,source_id
32701,sjr_16745
32702,sjr_14200
32705,sjr_22076
32706,sjr_11000153737
32707,sjr_5000154606
32708,sjr_27521
32711,sjr_14561
32713,sjr_21100868809
32718,sjr_17282
32720,sjr_20992
32721,sjr_21593
32723,sjr_21100241689
32724,sjr_21801
32725,sjr_21100915392
32726,sjr_12867
32727,sjr_19700188368
32728,sjr_6200180178
32730,sjr_12400154748
32731,sjr_22810
32732,sjr_10300153341
32733,sjr_13163
32734,sjr_13242
32735,sjr_20848
32736,sjr_22343
32737,sjr_21101048252
32739,sjr_21101051861
32740,sjr_21100466855
32741,sjr_21101054302
32742,sjr_13929
32743,sjr_29689
32745,sjr_14896
32747,sjr_83110
32748,sjr_19700175016
32749,sjr_22612
32753,sjr_19900193855
32754,sjr_16182
32756,sjr_21100356807
32761,sjr_27519
32762,sjr_26160
32764,sjr_64864
32768,sjr_20515
32769,sjr_17554
32771,sjr_21100206283
32773,sjr_20000195097
32774,sjr_19700175787
32775,sjr_21100943924
32777,sjr_29520
32779,sjr_35022
32780,sjr_21100390415
32781,sjr_21100942123
32782,sjr_16749
32783,sjr_17112
32789,sjr_21101022831
32790,sjr_21100264002
32791,sjr_15399
32792,sjr_19972
32793,sjr_30047
32794,sjr_36538
32795,sjr_21101075891
32797,sjr_23155
32800,sjr_22023
32801,sjr_21100467423
32804,sjr_28705
32808,sjr_11600154149
32810,sjr_13422
32814,sjr_3100147401
32816,sjr_21101092750
32820,sjr_21100784787
32822,sjr_28099
32823,sjr_5000156906
32824,sjr_28297
32825,sjr_22120
32830,sjr_15536
32831,sjr_23710
32833,sjr_21100850519
32834,sjr_21100456202
32835,sjr_17300154988
32836,sjr_21100910195
32837,sjr_22552
32838,sjr_26382
32840,sjr_21100779066
32846,sjr_14386
32853,sjr_19700175111
32854,sjr_4900152305
32855,sjr_30025
32858,sjr_21100794828
32860,sjr_15433
32861,sjr_21369
32864,sjr_19700174965
32865,sjr_30004
32866,sjr_144801
32867,sjr_21100933947
32868,sjr_15771
32870,sjr_15747
32871,sjr_14077
32872,sjr_22558
32873,sjr_29237
32875,sjr_21100285069
32878,sjr_22803
32879,sjr_28582
32880,sjr_16833
32881,sjr_28112
32883,sjr_18920
32885,sjr_21906
32886,sjr_29426
32887,sjr_12560
32888,sjr_21100464683
32889,sjr_4400151523
32890,sjr_23141
32891,sjr_21101056819
32892,sjr_22454
32894,sjr_130162
32895,sjr_5800179627
32899,sjr_28471
32905,sjr_16202
32907,sjr_21100248801
32908,sjr_13047
32909,sjr_17894
32910,sjr_19700175784
32911,sjr_21100933316
32912,sjr_15945
32913,sjr_21101042149
32914,sjr_15407
32916,sjr_19900192615
32918,sjr_19600157309
32919,sjr_19232
32920,sjr_5300152613
32921,sjr_21100776051
32923,sjr_19700175114
32924,sjr_22511
32926,sjr_23053
32927,sjr_21100853506
32928,sjr_19301
32930,sjr_19849
32937,sjr_19700177127
32938,sjr_12102
32939,sjr_14916
32941,sjr_21100285057
32942,sjr_29755
32943,sjr_40900
32944,sjr_21100916532
32947,sjr_18013
32949,sjr_21100868211
32950,sjr_21100996100
32953,sjr_21100298690
32954,sjr_4000149101
32956,sjr_5800179601
32957,sjr_21100332453
32958,sjr_19700186746
32963,sjr_24213
32964,sjr_14566
32966,sjr_21100840442
32968,sjr_22083
32971,sjr_21100432435
32972,sjr_32791
32974,sjr_14481
32975,sjr_21100863819
32977,sjr_5400152649
32978,sjr_25263
32980,sjr_25426
32981,sjr_29712
32984,sjr_16874
32985,sjr_13256
32986,sjr_13116
32988,sjr_21100829245
32989,sjr_4700152856
32990,sjr_21100911068
32991,sjr_19700166804
32994,sjr_28289
32995,sjr_21101046767
32997,sjr_13947
32998,sjr_17500155016
32999,sjr_4700151503
33000,sjr_21100941606
33004,sjr_21100299401
33007,sjr_14788
33008,sjr_21100858473
33012,sjr_25451
33013,sjr_17300154707
33014,sjr_12819
33015,sjr_95143
33019,sjr_23029
33021,sjr_19464
33023,sjr_21350
33024,sjr_21100216571
33027,sjr_12782
33028,sjr_21100467801
33029,sjr_21100201089
33030,sjr_27620
33033,sjr_21101079129
33035,sjr_19700175042
33036,sjr_29283
33041,sjr_21100901909
33046,sjr_24250
33047,sjr_19400158810
33048,sjr_19700175230
33049,sjr_14648
33050,sjr_21100433204
33052,sjr_12272
33054,sjr_14314
33056,sjr_24603
33057,sjr_5700161512
33058,sjr_21100823995
33060,sjr_14347
33061,sjr_14991
33063,sjr_10600153309
33065,sjr_17911
33067,sjr_21101094861
33068,sjr_12000154402
33070,sjr_29291
33072,sjr_25629
33073,sjr_4000148206
33077,sjr_28831
33078,sjr_13450
33079,sjr_99014
33080,sjr_21100899440
33082,sjr_18800156730
33083,sjr_83418
33084,sjr_19700173005
33085,sjr_26898
33086,sjr_21100933297
33088,sjr_14285
33089,sjr_18054
33090,sjr_15207
33091,sjr_21100285035
33092,sjr_9500153979
33097,sjr_21100215166
33098,sjr_19600161903
33099,sjr_21100827464
33100,sjr_19912
33102,sjr_19768
33103,sjr_21101042146
33104,sjr_22420
33107,sjr_21100941001
33109,sjr_21100253424
33110,sjr_19257
33111,sjr_21100372101
33112,sjr_20518
33113,sjr_16559
33114,sjr_10900153302
33115,sjr_24649
33118,sjr_28866
33122,sjr_16834
33125,sjr_19700201534
33128,sjr_17037
33129,sjr_4000149409
33130,sjr_21100242826
33134,sjr_23402
33136,sjr_21101023872
33140,sjr_18122
33142,sjr_15741
33144,sjr_7200153151
33146,sjr_29450
33147,sjr_21100862741
33148,sjr_20137
33149,sjr_18450
33151,sjr_36956
33152,sjr_21100823212
33153,sjr_21100913479
33154,sjr_21101037328
33155,sjr_27786
33156,sjr_15300154855
33157,sjr_20000195043
33159,sjr_24759
33160,sjr_24767
33161,sjr_21100941752
33162,sjr_16317
33163,sjr_24318
33164,sjr_4200151510
33167,sjr_6700153283
33168,sjr_18609
33170,sjr_13348
33171,sjr_27997
33172,sjr_13205
33173,sjr_7600153113
33176,sjr_19700188225
33178,sjr_5800207918
33180,sjr_21712
33181,sjr_29979
33182,sjr_30072
33186,sjr_14533
33187,sjr_21100255550
33188,sjr_17622
33192,sjr_94948
33194,sjr_21100909462
33196,sjr_10300153301
33197,sjr_21100258853
33200,sjr_21100886355
33201,sjr_21752
33204,sjr_21100212900
33207,sjr_21908
33209,sjr_21776
33211,sjr_19700188352
33215,sjr_27666
33216,sjr_28090
33220,sjr_24131
33221,sjr_26590
33222,sjr_16649
33224,sjr_22141
33225,sjr_29224
33227,sjr_12722
33228,sjr_21100983356
33229,sjr_27628
33233,sjr_19700186941
33234,sjr_19380
33235,sjr_16811
33236,sjr_12088
33239,sjr_29163
33240,sjr_15476
33241,sjr_15122
33246,sjr_24652
33248,sjr_22215
33249,sjr_29816
33250,sjr_20825
33251,sjr_19700180908
33252,sjr_21100977423
33253,sjr_19700188900
33255,sjr_4000148019
33256,sjr_17548
33258,sjr_13257
33260,sjr_21241
33261,sjr_19700174994
33262,sjr_27584
33264,sjr_24021
33268,sjr_29203
33272,sjr_4500151511
33274,sjr_21100791825
33275,sjr_19187
33278,sjr_30075
33280,sjr_17700156745
33283,sjr_16703
33284,sjr_21100324714
33285,sjr_21100970310
33287,sjr_23118
33289,sjr_19700183300
33291,sjr_21101065550
33292,sjr_12145
33295,sjr_29260
33296,sjr_24678
33298,sjr_23899
33300,sjr_4000148406
33302,sjr_19600166324
33305,sjr_15700154704
33308,sjr_500147002
33309,sjr_4700152445
33310,sjr_14649
33315,sjr_19700188345
33317,sjr_38551
33321,sjr_22105
33324,sjr_12169
33325,sjr_21100870853
33326,sjr_19700201673
33329,sjr_12128
33330,sjr_14246
33333,sjr_23987
33336,sjr_4700151731
33338,sjr_13682
33339,sjr_21100445643
33341,sjr_16400154776
33342,sjr_21101024040
33343,sjr_19900191989
33348,sjr_27952
33349,sjr_19700174806
33350,sjr_5400152706
33351,sjr_21100324439
33352,sjr_12554
33353,sjr_16575
33356,sjr_21100912215
33357,sjr_12122
33358,sjr_16829
33361,sjr_21100870666
33365,sjr_14127
33366,sjr_18962
33369,sjr_14346
33370,sjr_12768
33371,sjr_25444
33372,sjr_21100832705
33373,sjr_14538
33376,sjr_14902
33377,sjr_18500161700
33378,sjr_13466
33379,sjr_21100901580
33383,sjr_21100235610
33384,sjr_130152
33386,sjr_14500154702
33388,sjr_19950
33390,sjr_144932
33391,sjr_21100899501
33392,sjr_22383
33393,sjr_21100204115
33394,sjr_24862
33396,sjr_23327
33398,sjr_12200154702
33399,sjr_19818
33400,sjr_19700174905
33401,sjr_21226
33402,sjr_27682
33405,sjr_11700154619
33407,sjr_20578
33408,sjr_14509
33412,sjr_19700174631
33413,sjr_20442
33416,sjr_19605
33423,sjr_22812
33424,sjr_29442
33425,sjr_29992
33426,sjr_16832
33428,sjr_27211
33430,sjr_22815
33431,sjr_26073
33433,sjr_21100928795
33435,sjr_14223
33436,sjr_4700151922
33440,sjr_130115
33441,sjr_21100788431
33442,sjr_16704
33444,sjr_15932
33446,sjr_21905
33447,sjr_19900194500
33448,sjr_24264
33450,sjr_20770
33451,sjr_21887
33452,sjr_33476
33453,sjr_16938
33458,sjr_20667
33459,sjr_21100931312
33461,sjr_4700152278
33462,sjr_144967
33463,sjr_21100786205
33464,sjr_6500153242
33466,sjr_16001
33470,sjr_12300154703
33473,sjr_27580
33476,sjr_16785
33478,sjr_21100215171
33480,sjr_23164
33481,sjr_25219
33485,sjr_12769
33488,sjr_21101100209
33491,sjr_21038
33492,sjr_14236
33501,sjr_22416
33502,sjr_21355
33508,sjr_21101050345
33509,sjr_21100446014
33511,sjr_18134
33512,sjr_29144
33513,sjr_21100467356
33514,sjr_21100438328
33516,sjr_19700175015
33518,sjr_25675
33519,sjr_66374
33520,sjr_17976
33521,sjr_12469
33522,sjr_21100840179
33525,sjr_21100807769
33527,sjr_3900148210
33530,sjr_21100394792
33533,sjr_100147029
33535,sjr_14409
33536,sjr_19500156817
33539,sjr_21100976735
33541,sjr_26751
33543,sjr_12600154758
33544,sjr_17500155126
33546,sjr_21282
33547,sjr_26016
33548,sjr_19400158512
33549,sjr_17400154834
33550,sjr_12568
33551,sjr_144733
33552,sjr_19600163400
33554,sjr_21100802700
33555,sjr_19700171310
33556,sjr_16247
33559,sjr_18946
33560,sjr_4400151412
33561,sjr_21725
33562,sjr_26987
33563,sjr_19700175000
33564,sjr_9500153922
33565,sjr_28846
33569,sjr_21101022488
33570,sjr_19814
33571,sjr_33310
33572,sjr_21100286315
33573,sjr_19700175783
33581,sjr_21100329539
33582,sjr_23015
33586,sjr_21100817638
33587,sjr_130163
33589,sjr_19400158822
33590,sjr_21554
33591,sjr_130058
33596,sjr_21100812569
33598,sjr_21124
33600,sjr_17113
33601,sjr_18944
33603,sjr_20674
33604,sjr_3500148006
33607,sjr_21100788802
33608,sjr_21100204106
33609,sjr_4700152490
33612,sjr_19357
33613,sjr_53554
33614,sjr_25471
33615,sjr_21101041552
33618,sjr_21332
33619,sjr_21100237613
33621,sjr_6000195388
33624,sjr_13323
33626,sjr_5700191204
33627,sjr_21100932767
33629,sjr_16188
33631,sjr_25300
33635,sjr_144989
33637,sjr_27603
33641,sjr_12082
33642,sjr_18486
33643,sjr_13382
33644,sjr_15031
33645,sjr_24842
33646,sjr_13744
33647,sjr_17973
33648,sjr_56795
33649,sjr_13643
33650,sjr_14677
33651,sjr_35941
33652,sjr_21274
33653,sjr_4000148817
33654,sjr_14134
33657,sjr_25222
33658,sjr_11400153302
33661,sjr_21100927981
33663,sjr_21100444312
33665,sjr_4400151520
33666,sjr_78208
33668,sjr_15496
33672,sjr_12260
33674,sjr_4400151515
33675,sjr_21938
33679,sjr_19700187304
33680,sjr_26843
33684,sjr_17309
33685,sjr_21100464778
33686,sjr_15300154836
33690,sjr_20537
33693,sjr_19243
33695,sjr_19700200884
33697,sjr_22021
33698,sjr_21100857214
33699,sjr_12239
33702,sjr_13817
33703,sjr_27430
33704,sjr_21043
33706,sjr_23182
33711,sjr_21100235813
33718,sjr_5700177956
33722,sjr_18406
33724,sjr_16700154710
33726,sjr_13247
33727,sjr_21101027511
33729,sjr_21100464638
33730,sjr_12715
33731,sjr_18011
33732,sjr_20601
33734,sjr_37206
33735,sjr_21100854885
33737,sjr_25096
33739,sjr_30045
33740,sjr_50020
33741,sjr_21100932744
33747,sjr_12016
33754,sjr_23014
33756,sjr_96959
33758,sjr_19600161825
33760,sjr_19928
33761,sjr_21101047803
33762,sjr_19779
33763,sjr_29736
33764,sjr_28351
33767,sjr_16085
33768,sjr_25374
33769,sjr_69138
33770,sjr_110320
33773,sjr_17605
33777,sjr_20187
33778,sjr_4700151726
33780,sjr_21100810702
33781,sjr_28652
33782,sjr_21100804457
33783,sjr_21087
33785,sjr_21615
33786,sjr_2700147401
33788,sjr_144790
33789,sjr_19700201314
33790,sjr_18730
33791,sjr_21100200405
33792,sjr_21100923492
33793,sjr_12484
33794,sjr_13221
33797,sjr_21100855505
33799,sjr_11200153402
33802,sjr_19590
33803,sjr_29097
33804,sjr_22053
33807,sjr_21100467354
33809,sjr_25557
33810,sjr_19700182043
33811,sjr_21100238601
33812,sjr_17100154714
33814,sjr_17009
33815,sjr_19700175102
33816,sjr_19600157796
33817,sjr_4700152290
33818,sjr_28100
33819,sjr_11400153301
33820,sjr_21100901149
33821,sjr_21101021573
33822,sjr_19700175458
33824,sjr_16249
33825,sjr_21100894516
33826,sjr_22564
33827,sjr_24877
33832,sjr_21100445819
33834,sjr_20761
33836,sjr_24863
33837,sjr_29549
33838,sjr_21763
33839,sjr_22097
33840,sjr_17700
33843,sjr_21101043806
33845,sjr_26830
33846,sjr_13547
33849,sjr_12001
33850,sjr_14606
33851,sjr_21100337905
33852,sjr_20199
33855,sjr_23072
33859,sjr_28902
33860,sjr_21100338761
33863,sjr_13798
33865,sjr_21100416086
33866,sjr_14635
33867,sjr_21100901800
33868,sjr_21100388419
33869,sjr_19328
33876,sjr_17600155049
33879,sjr_14579
33880,sjr_28755
33884,sjr_17243
33888,sjr_19400158544
33889,sjr_19524
33890,sjr_19700175011
33891,sjr_17182
33894,sjr_20337
33895,sjr_26678
33899,sjr_21101021458
33901,sjr_18046
33903,sjr_130063
33904,sjr_21100848457
33905,sjr_22284
33908,sjr_17800156704
33909,sjr_18654
33915,sjr_130051
33916,sjr_15627
33917,sjr_21100466874
33918,sjr_13739
33919,sjr_19700175010
33922,sjr_23085
33923,sjr_21284
33924,sjr_19900191708
33928,sjr_9000153111
33934,sjr_21100228568
33936,sjr_21100832688
33937,sjr_21101064702
33938,sjr_4000151806
33940,sjr_69955
33942,sjr_10300153357
33945,sjr_17700156714
33948,sjr_19444
33949,sjr_4000148109
33950,sjr_38138
33951,sjr_17777
33952,sjr_21100851481
33954,sjr_19700175057
33957,sjr_4100151702
33958,sjr_62303
33960,sjr_21100892509
33965,sjr_21357
33968,sjr_15477
33969,sjr_14995
33976,sjr_21100851290
33977,sjr_21100928679
33978,sjr_15237
33979,sjr_21101038578
33981,sjr_21100305282
33986,sjr_26970
33987,sjr_18073
33988,sjr_19700188360
33991,sjr_5000158703
33994,sjr_19700175204
33995,sjr_17971
34005,sjr_27339
34007,sjr_23122
34008,sjr_20790
34009,sjr_21100469670
34012,sjr_27753
34013,sjr_16675
34017,sjr_21100465104
34018,sjr_16275
34019,sjr_16845
34020,sjr_16765
34021,sjr_5800207540
34022,sjr_30064
34023,sjr_21100889437
34024,sjr_12978
34027,sjr_145157
34028,sjr_21100943510
34030,sjr_21101059717
34031,sjr_11900154314
34035,sjr_20386
34037,sjr_15390
34038,sjr_146169
34040,sjr_21100788294
34041,sjr_28143
34045,sjr_23909
34046,sjr_16294
34048,sjr_21100904743
34050,sjr_23643
34051,sjr_21100780477
34053,sjr_17857
34054,sjr_4100151703
34055,sjr_21100454943
34056,sjr_17400154828
34057,sjr_19228
34058,sjr_21380
34060,sjr_19700187804
34061,sjr_18449
34062,sjr_29194
34063,sjr_29542
34064,sjr_20223
34066,sjr_12163
34069,sjr_19700175164
34070,sjr_13922
34071,sjr_21100242257
34074,sjr_29515
34076,sjr_21100847371
34077,sjr_21601
34079,sjr_14880
34082,sjr_21100361200
34083,sjr_130020
34084,sjr_6400153111
34088,sjr_18100
34089,sjr_21101067154
34098,sjr_21728
34099,sjr_20652
34103,sjr_27658
34104,sjr_15000154803
34105,sjr_21100903066
34106,sjr_20691
34107,sjr_22029
34109,sjr_10100153328
34112,sjr_19225
34113,sjr_20040
34115,sjr_22367
34116,sjr_21100454916
34117,sjr_18477
34118,sjr_130130
34119,sjr_24413
34121,sjr_13674
34125,sjr_15898
34126,sjr_28525
34128,sjr_23483
34130,sjr_21101044947
34131,sjr_18571
34132,sjr_19700174944
34136,sjr_23377
34137,sjr_21100225613
34138,sjr_21101030144
34140,sjr_20927
34142,sjr_24786
34143,sjr_21100316035
34145,sjr_14560
34146,sjr_15518
34147,sjr_21101020133
34148,sjr_28025
34149,sjr_21100775590
34150,sjr_17598
34151,sjr_18071
34152,sjr_26388
34153,sjr_22069
34154,sjr_17950
34156,sjr_21100897503
34157,sjr_21100794825
34159,sjr_27523
34160,sjr_21101030141
34161,sjr_21100781436
34164,sjr_130083
34166,sjr_21000196010
34174,sjr_14897
34176,sjr_12403
34177,sjr_19273
34181,sjr_23488
34184,sjr_21101056826
34185,sjr_21101041512
34186,sjr_18622
34187,sjr_144785
34190,sjr_14183
34191,sjr_21100908411
34192,sjr_19499
34193,sjr_130160
34196,sjr_15600154711
34197,sjr_14130
34198,sjr_21100896356
34200,sjr_21100817122
34201,sjr_26844
34203,sjr_20217
34204,sjr_16672
34205,sjr_21911
34209,sjr_19227
34211,sjr_13231
34213,sjr_12869
34215,sjr_29975
34217,sjr_21349
34219,sjr_22241
34221,sjr_14500154757
34222,sjr_144915
34223,sjr_19700170244
34227,sjr_13343
34228,sjr_21100899013
34229,sjr_21100444313
34230,sjr_16238
34231,sjr_21100811517
34232,sjr_21101055039
34235,sjr_19851
34236,sjr_21101032719
34238,sjr_23108
34240,sjr_26660
34242,sjr_14258
34243,sjr_50101
34244,sjr_21100898636
34245,sjr_12600154709
34246,sjr_21100945900
34247,sjr_16116
34250,sjr_19833
34251,sjr_19915
34252,sjr_19781
34260,sjr_21101028599
34261,sjr_21100922650
34262,sjr_21100853993
34264,sjr_15313
34267,sjr_19505
34268,sjr_28299
34271,sjr_19129
34273,sjr_21101020137
34275,sjr_21100463052
34276,sjr_20471
34278,sjr_21100218534
34279,sjr_18700156722
34280,sjr_20135
34281,sjr_4000148301
34283,sjr_12681
34285,sjr_18300156732
34287,sjr_21101038828
34288,sjr_21100869488
34289,sjr_12164
34290,sjr_21044
34294,sjr_29872
34295,sjr_14000155911
34296,sjr_130000
34297,sjr_15568
34298,sjr_29591
34300,sjr_32816
34302,sjr_21101041533
34304,sjr_27067
34306,sjr_27525
34308,sjr_20218
34309,sjr_19700173303
34310,sjr_17942
34311,sjr_28805
34312,sjr_23287
34313,sjr_12395
34314,sjr_12024
34315,sjr_21100241807
34320,sjr_130124
34321,sjr_18903
34323,sjr_25789
34324,sjr_12738
34325,sjr_19700200840
34327,sjr_19700190356
34330,sjr_15989
34333,sjr_21100871622
34335,sjr_13710
34338,sjr_19900191604
34339,sjr_29901
34341,sjr_130171
34343,sjr_21100851285
34344,sjr_28033
34347,sjr_21101024227
34351,sjr_22362
34353,sjr_19015
34355,sjr_18001
34357,sjr_21101068931
34359,sjr_21100830708
34362,sjr_19700175081
34363,sjr_21101046176
34364,sjr_21100324710
34365,sjr_21100824973
34368,sjr_21100902029
34371,sjr_21100213700
34372,sjr_15430
34373,sjr_21100370879
34376,sjr_3900148406
34379,sjr_21100902913
34380,sjr_28251
34381,sjr_21100829261
34382,sjr_21101048255
34389,sjr_19700175456
34395,sjr_16576
34396,sjr_14857
34398,sjr_37971
34399,sjr_16180
34400,sjr_19700200915
34401,sjr_144614
34403,sjr_21100978912
34404,sjr_21134
34409,sjr_11700154304
34411,sjr_18000156703
34413,sjr_22556
34415,sjr_21100870687
34416,sjr_130009
34419,sjr_29034
34420,sjr_14206
34421,sjr_19700175043
34422,sjr_15626
34423,sjr_15104
34428,sjr_16940
34430,sjr_14893
34431,sjr_23342
34432,sjr_22576
34434,sjr_24007
34435,sjr_19307
34436,sjr_19194
34438,sjr_21100367158
34439,sjr_23138
34441,sjr_25637
34443,sjr_19761
34446,sjr_21288
34448,sjr_6400153120
34456,sjr_19195
34463,sjr_21101055720
34464,sjr_4000152106
34465,sjr_23039
34466,sjr_21100829270
34467,sjr_17227
34471,sjr_14222
34474,sjr_17636
34475,sjr_21100854892
34479,sjr_21100932754
34482,sjr_18425
34483,sjr_19700166501
34484,sjr_21101081716
34485,sjr_15029
34486,sjr_27707
34487,sjr_21101076715
34488,sjr_26157
34489,sjr_25998
34492,sjr_17293
34493,sjr_21100241668
34495,sjr_19906
34496,sjr_19700186870
34497,sjr_27901
34499,sjr_33928
34501,sjr_25364
34503,sjr_19395
34504,sjr_17600155060
34506,sjr_5300152207
34507,sjr_20808
34508,sjr_25615
34509,sjr_15451
34511,sjr_5700152857
34514,sjr_21101017909
34516,sjr_21101022220
34517,sjr_21101053113
34520,sjr_21101051829
34522,sjr_19900191853
34523,sjr_12602
34524,sjr_21100198493
34526,sjr_21101082065
34532,sjr_5700191212
34535,sjr_12780
34536,sjr_29927
34545,sjr_14521
34549,sjr_21100211334
34551,sjr_12236
34553,sjr_30085
34555,sjr_22916
34556,sjr_19156
34558,sjr_28752
34561,sjr_14539
34562,sjr_19678
34563,sjr_4000148704
34564,sjr_14734
34565,sjr_14478
34566,sjr_27585
34567,sjr_15986
34568,sjr_22633
34569,sjr_16619
34570,sjr_17500155018
34571,sjr_22112
34573,sjr_4700153004
34575,sjr_4000149005
34577,sjr_27743
34581,sjr_15951
34582,sjr_21101024236
34583,sjr_12165
34584,sjr_12427
34585,sjr_23948
34588,sjr_11400153316
34589,sjr_25240
34590,sjr_16263
34592,sjr_21317
34596,sjr_14420
34597,sjr_29610
34598,sjr_22443
34604,sjr_130088
34605,sjr_19700182338
34606,sjr_19850
34608,sjr_25612
34610,sjr_19700188237
34612,sjr_19700182810
34613,sjr_18831
34616,sjr_26767
34617,sjr_29771
34626,sjr_21100857423
34628,sjr_17500155120
34629,sjr_13150
34631,sjr_12400154722
34634,sjr_34814
34635,sjr_20487
34636,sjr_16762
34638,sjr_25093
34639,sjr_13338
34640,sjr_14830
34641,sjr_12385
34642,sjr_19400157274
34643,sjr_21101077113
34645,sjr_15500154705
34646,sjr_21101039902
34648,sjr_21100896684
34649,sjr_21101101225
34650,sjr_23828
34657,sjr_21100223310
34658,sjr_18385
34659,sjr_25411
34661,sjr_13777
34665,sjr_15000154801
34666,sjr_17264
34668,sjr_110174
34669,sjr_30079
34670,sjr_21101070055
34676,sjr_24562
34677,sjr_12739
34678,sjr_11700154623
34682,sjr_21101045739
34683,sjr_19700167105
34688,sjr_21100782678
34690,sjr_12055
34691,sjr_13882
34693,sjr_15636
34694,sjr_20832
34696,sjr_30065
34698,sjr_21100256980
34699,sjr_21100386506
34700,sjr_19386
34701,sjr_21100202716
34702,sjr_21100367469
34704,sjr_21100357506
34705,sjr_29319
34706,sjr_21100855826
34710,sjr_15450
34712,sjr_21100941127
34713,sjr_21100258398
34715,sjr_20416
34716,sjr_21741
34718,sjr_14550
34719,sjr_17458
34721,sjr_29267
34723,sjr_3500148011
34726,sjr_22520
34728,sjr_30082
34731,sjr_21101075999
34733,sjr_15514
34734,sjr_21100934557
34735,sjr_20237
34736,sjr_28937
34737,sjr_21100981415
34740,sjr_14257
34741,sjr_21100247071
34742,sjr_21331
34744,sjr_21100904891
34746,sjr_51565
34747,sjr_35683
34750,sjr_12059
34751,sjr_21100248810
34752,sjr_16152
34753,sjr_16901
34755,sjr_4800152310
34757,sjr_21101022494
34758,sjr_21100220486
34760,sjr_20268
34761,sjr_20100195008
34762,sjr_17307
34763,sjr_24499
34766,sjr_15460
34767,sjr_21101032107
34768,sjr_19700201505
34771,sjr_144696
34772,sjr_20954
34773,sjr_4000151904
34774,sjr_23046
34775,sjr_21100905629
34777,sjr_25440
34778,sjr_13560
34779,sjr_17900156720
34780,sjr_21326
34784,sjr_23875
34785,sjr_21100258753
34786,sjr_21100255400
34789,sjr_23235
34791,sjr_19764
34793,sjr_20486
34794,sjr_29343
34795,sjr_21100836322
34796,sjr_19700182697
34801,sjr_4700152879
34802,sjr_15168
34804,sjr_21100372152
34805,sjr_23035
34806,sjr_21751
34808,sjr_18992
34809,sjr_20041
34810,sjr_21100894507
34811,sjr_20882
34814,sjr_16890
34816,sjr_24298
34817,sjr_21100932650
34818,sjr_130005
34819,sjr_29696
34820,sjr_19700170617
34822,sjr_144798
34827,sjr_26619
34828,sjr_25419
34833,sjr_21100821132
34839,sjr_17526
34840,sjr_14180
34841,sjr_21100466213
34843,sjr_14366
34844,sjr_20412
34847,sjr_25467
34850,sjr_14144
34853,sjr_16732
34856,sjr_16614
34857,sjr_25176
34858,sjr_21100896491
34859,sjr_6000195386
34860,sjr_19400157210
34861,sjr_16597
34862,sjr_25027
34864,sjr_24619
34867,sjr_21100905834
34868,sjr_29541
34870,sjr_14659
34871,sjr_19700187806
34872,sjr_29196
34873,sjr_27770
34874,sjr_21100200421
34875,sjr_22941
34876,sjr_4000151608
34877,sjr_29803
34878,sjr_19884
34880,sjr_13727
34882,sjr_13545
34884,sjr_12400154749
34885,sjr_22035
34892,sjr_21100199817
34894,sjr_27472
34895,sjr_7500153130
34896,sjr_21100228104
34897,sjr_16849
34898,sjr_29574
34900,sjr_17489
34901,sjr_21983
34904,sjr_21101023214
34906,sjr_21100293900
34907,sjr_12898
34909,sjr_12760
34910,sjr_13377
34912,sjr_15096
34914,sjr_16746
34915,sjr_11800154592
34916,sjr_23884
34917,sjr_21101059761
34918,sjr_22149
34919,sjr_19400158521
34921,sjr_21101039476
34922,sjr_19600163000
34923,sjr_19700174917
34924,sjr_16796
34930,sjr_4400151608
34933,sjr_15300154825
34934,sjr_20815
34936,sjr_15654
34937,sjr_25126
34938,sjr_20614
34939,sjr_18800156706
34940,sjr_12824
34941,sjr_21101079108
34943,sjr_21100823214
34944,sjr_21930
34945,sjr_3200147837
34949,sjr_4700152401
34950,sjr_19108
34951,sjr_19537
34952,sjr_25728
34955,sjr_21100898536
34956,sjr_21101079403
34957,sjr_25125
34959,sjr_22578
34960,sjr_16747
34964,sjr_5600152801
34967,sjr_26817
34968,sjr_29091
34974,sjr_94447
34975,sjr_14630
34977,sjr_18838
34979,sjr_21100244807
34980,sjr_13603
34981,sjr_12400
34983,sjr_21100976153
34984,sjr_21100854823
34985,sjr_21100872043
34986,sjr_18565
34990,sjr_28249
34991,sjr_13045
34995,sjr_21100265662
34998,sjr_50088
35000,sjr_21101018925
35002,sjr_23462
35004,sjr_16603
35005,sjr_22596
35006,sjr_20653
35008,sjr_16616
35009,sjr_14532
35010,sjr_19700174958
35014,sjr_26370
35015,sjr_21100205998
35017,sjr_18078
35018,sjr_18875
35019,sjr_14823
35022,sjr_27059
35023,sjr_21100967059
35024,sjr_29666
35025,sjr_21244
35027,sjr_28809
35029,sjr_21100324364
35033,sjr_12648
35035,sjr_21352
35038,sjr_19261
35043,sjr_21100780830
35045,sjr_4700152439
35046,sjr_12663
35047,sjr_12781
35049,sjr_4700152418
35050,sjr_21100881469
35052,sjr_18701
35054,sjr_19560
35056,sjr_22250
35057,sjr_145332
35059,sjr_10900153311
35060,sjr_18075
35061,sjr_21101037157
35065,sjr_15846
35067,sjr_21100463101
35068,sjr_21101092965
35070,sjr_14030
35072,sjr_20645
35073,sjr_19603
35075,sjr_14287
35076,sjr_29763
35078,sjr_29801
35079,sjr_21100255082
35080,sjr_15429
