id,source_id
1715,dc_7995
1716,dc_7488
1717,dc_7775
1718,dc_7267
1719,dc_7018
1720,dc_7669
1721,dc_6452
1722,dc_6397
1723,dc_1829
1724,dc_1874
1725,dc_7684
1726,dc_3269
1727,dc_3238
1728,dc_3201
1729,dc_3008
1730,dc_3151
1731,dc_576
1732,dc_1273
1733,dc_4753
1734,dc_464
1735,dc_4056
1736,dc_5090
1737,dc_5190
1738,dc_876
1739,dc_4070
1740,dc_243
1741,dc_1655
1742,dc_5370
1743,dc_2006
1744,dc_601
1745,dc_503
1746,dc_6220
1747,dc_4965
1748,dc_6856
1749,dc_6655
1750,dc_348
1751,dc_351
1752,dc_5139
1753,dc_4187
1754,dc_4828
1755,dc_4844
1756,dc_1551
1757,dc_5735
1758,dc_533
1759,dc_563
1760,dc_273
1761,dc_1372
1762,dc_5692
1763,dc_6945
1764,dc_7212
1765,dc_7003
1766,dc_8175
1767,dc_1879
1768,dc_4511
1769,dc_3583
1770,dc_4265
1771,dc_8235
1772,dc_5439
1773,dc_1546
1774,dc_3435
1775,dc_1533
1776,dc_1290
1777,dc_1626
1778,dc_4044
1779,dc_1134
1780,dc_5711
1781,dc_6413
1782,dc_6421
1783,dc_6214
1784,dc_6579
1785,dc_6069
1786,dc_6127
1787,dc_96
1788,dc_9000
1789,dc_664
1790,dc_685
1791,dc_3600
1792,dc_54
1793,dc_4938
1794,dc_1206
1795,dc_1743
1796,dc_1237
1797,dc_4474
1798,dc_4837
1799,dc_5755
1800,dc_812
1801,dc_4193
1802,dc_4988
1803,dc_4778
1804,dc_6577
1805,dc_445
1806,dc_40
1807,dc_5725
1808,dc_3069
1809,dc_4367
1810,dc_573
1811,dc_4372
1812,dc_1877
1813,dc_3915
1814,dc_163
1815,dc_1070
1816,dc_1107
1817,dc_633
1818,dc_5653
1819,dc_3892
1820,dc_7251
1821,dc_3796
1822,dc_3405
1823,dc_3425
1824,dc_363
1825,dc_3225
1826,dc_1475
1827,dc_3
1828,dc_4689
1829,dc_6489
1830,dc_5214
1831,dc_126
1832,dc_5486
1833,dc_5655
1834,dc_1630
1835,dc_4548
1836,dc_224
1837,dc_1015
1838,dc_253
1839,dc_5983
1840,dc_587
1841,dc_699
1842,dc_5592
1843,dc_4905
1844,dc_1240
1845,dc_3580
1846,dc_595
1847,dc_5355
1848,dc_5945
1849,dc_5700
1850,dc_5457
1851,dc_8043
1852,dc_8054
1853,dc_7801
1854,dc_7819
1855,dc_8076
1856,dc_7825
1857,dc_8092
1858,dc_7715
1859,dc_7982
1860,dc_7486
1861,dc_7748
1862,dc_7782
1863,dc_7273
1864,dc_7532
1865,dc_7277
1866,dc_7310
1867,dc_7886
1868,dc_7659
1869,dc_7417
1870,dc_7198
1871,dc_7243
1872,dc_7121
1873,dc_6889
1874,dc_6169
1875,dc_4471
1876,dc_3520
1877,dc_1866
1878,dc_1981
1879,dc_3560
1880,dc_3570
1881,dc_3869
1882,dc_1638
1883,dc_1999
1884,dc_123
1885,dc_4818
1886,dc_4637
1887,dc_4435
1888,dc_1117
1889,dc_968
1890,dc_526
1891,dc_1353
1892,dc_1384
1893,dc_3812
1894,dc_1549
1895,dc_1558
1896,dc_3033
1897,dc_5927
1898,dc_3324
1899,dc_4374
1900,dc_3108
1901,dc_3452
1902,dc_4943
1903,dc_1720
1904,dc_982
1905,dc_961
1906,dc_1018
1907,dc_722
1908,dc_4990
1909,dc_898
1910,dc_174
1911,dc_4047
1912,dc_6617
1913,dc_4678
1914,dc_4710
1915,dc_4238
1916,dc_3868
1917,dc_1747
1918,dc_1776
1919,dc_5356
1920,dc_3960
1921,dc_4229
1922,dc_5737
1923,dc_1407
1924,dc_4384
1925,dc_1844
1926,dc_4933
1927,dc_3720
1928,dc_5029
1929,dc_3533
1930,dc_3641
1931,dc_4251
1932,dc_1509
1933,dc_5131
1934,dc_1011
1935,dc_5334
1936,dc_1486
1937,dc_4173
1938,dc_4438
1939,dc_3734
1940,dc_6558
1941,dc_6412
1942,dc_952
1943,dc_517
1944,dc_4649
1945,dc_879
1946,dc_4775
1947,dc_235
1948,dc_5931
1949,dc_1167
1950,dc_4914
1951,dc_3146
1952,dc_5351
1953,dc_6149
1954,dc_6176
1955,dc_6722
1956,dc_6061
1957,dc_6063
1958,dc_6078
1959,dc_6384
1960,dc_5223
1961,dc_119
1962,dc_4357
1963,dc_4510
1964,dc_745
1965,dc_5716
1966,dc_56
1967,dc_4725
1968,dc_5645
1969,dc_4470
1970,dc_3965
1971,dc_3985
1972,dc_1736
1973,dc_3829
1974,dc_1322
1975,dc_3433
1976,dc_5285
1977,dc_858
1978,dc_4305
1979,dc_7034
1980,dc_4508
1981,dc_7315
1982,dc_7206
1983,dc_7214
1984,dc_7220
1985,dc_7235
1986,dc_2036
1987,dc_1099
1988,dc_846
1989,dc_4485
1990,dc_5283
1991,dc_5374
1992,dc_1311
1993,dc_3273
1994,dc_5187
1995,dc_5204
1996,dc_6486
1997,dc_3468
1998,dc_1499
1999,dc_3066
2000,dc_1248
2001,dc_5767
2002,dc_4900
2003,dc_5962
2004,dc_6748
2005,dc_6765
2006,dc_6267
2007,dc_1416
2008,dc_1417
2009,dc_1196
2010,dc_4553
2011,dc_1308
2012,dc_1653
2013,dc_1923
2014,dc_6283
2015,dc_2004
2016,dc_4053
2017,dc_1756
2018,dc_1316
2019,dc_4399
2020,dc_4225
2021,dc_1514
2022,dc_4874
2023,dc_4692
2024,dc_4854
2025,dc_1449
2026,dc_1454
2027,dc_5377
2028,dc_1573
2029,dc_8195
2030,dc_6940
2031,dc_7462
2032,dc_7998
2033,dc_8002
2034,dc_7757
2035,dc_7519
2036,dc_7268
2037,dc_7785
2038,dc_7533
2039,dc_7554
2040,dc_7321
2041,dc_7389
2042,dc_7396
2043,dc_7660
2044,dc_6184
2045,dc_6910
2046,dc_4916
2047,dc_4937
2048,dc_3304
2049,dc_13
2050,dc_4378
2051,dc_1065
2052,dc_5198
2053,dc_5221
2054,dc_5227
2055,dc_3704
2056,dc_5082
2057,dc_259
2058,dc_4629
2059,dc_4329
2060,dc_1299
2061,dc_5518
2062,dc_5751
2063,dc_3653
2064,dc_3640
2065,dc_270
2066,dc_3994
2067,dc_1185
2068,dc_3921
2069,dc_3692
2070,dc_3971
2071,dc_3264
2072,dc_4107
2073,dc_334
2074,dc_3517
2075,dc_3142
2076,dc_3317
2077,dc_6424
2078,dc_3638
2079,dc_5947
2080,dc_6465
2081,dc_6729
2082,dc_8557
2083,dc_6787
2084,dc_6792
2085,dc_6301
2086,dc_6623
2087,dc_6881
2088,dc_7404
2089,dc_4668
2090,dc_4426
2091,dc_341
2092,dc_5704
2093,dc_3585
2094,dc_3594
2095,dc_4675
2096,dc_7051
2097,dc_5138
2098,dc_5165
2099,dc_3505
2100,dc_1277
2101,dc_5479
2102,dc_7181
2103,dc_7192
2104,dc_7200
2105,dc_6969
2106,dc_7000
2107,dc_7005
2108,dc_7008
2109,dc_6837
2110,dc_7108
2111,dc_8150
2112,dc_3357
2113,dc_4460
2114,dc_7403
2115,dc_4422
2116,dc_682
2117,dc_966
2118,dc_3568
2119,dc_3126
2120,dc_1432
2121,dc_5610
2122,dc_7146
2123,dc_1855
2124,dc_5627
2125,dc_5746
2126,dc_5787
2127,dc_3175
2128,dc_1519
2129,dc_4233
2130,dc_967
2131,dc_1054
2132,dc_1073
2133,dc_4581
2134,dc_1599
2135,dc_640
2136,dc_1903
2137,dc_4475
2138,dc_7052
2139,dc_1723
2140,dc_1759
2141,dc_1394
2142,dc_1400
2143,dc_5628
2144,dc_5938
2145,dc_545
2146,dc_551
2147,dc_3220
2148,dc_5814
2149,dc_6660
2150,dc_6691
2151,dc_6454
2152,dc_6710
2153,dc_6509
2154,dc_6793
2155,dc_6551
2156,dc_6862
2157,dc_6139
2158,dc_4366
2159,dc_4627
2160,dc_128
2161,dc_1692
2162,dc_5085
2163,dc_619
2164,dc_1530
2165,dc_1284
2166,dc_4875
2167,dc_4172
2168,dc_287
2169,dc_298
2170,dc_221
2171,dc_1010
2172,dc_4095
2173,dc_1348
2174,dc_3446
2175,dc_3223
2176,dc_3284
2177,dc_5782
2178,dc_5813
2179,dc_6668
2180,dc_4940
2181,dc_4945
2182,dc_6552
2183,dc_4785
2184,dc_6118
2185,dc_1660
2186,dc_5274
2187,dc_192
2188,dc_3101
2189,dc_3138
2190,dc_8264
2191,dc_5019
2192,dc_4899
2193,dc_3707
2194,dc_5043
2195,dc_4293
2196,dc_666
2197,dc_5081
2198,dc_735
2199,dc_3554
2200,dc_739
2201,dc_975
2202,dc_6583
2203,dc_4024
2204,dc_1744
2205,dc_1772
2206,dc_1303
2207,dc_1386
2208,dc_3183
2209,dc_1341
2210,dc_1452
2211,dc_1467
2212,dc_4039
2213,dc_3528
2214,dc_3800
2215,dc_5028
2216,dc_1552
2217,dc_5309
2218,dc_272
2219,dc_840
2220,dc_887
2221,dc_5896
2222,dc_1224
2223,dc_4630
2224,dc_366
2225,dc_407
2226,dc_5673
2227,dc_5445
2228,dc_558
2229,dc_3758
2230,dc_5410
2231,dc_3651
2232,dc_692
2233,dc_3513
2234,dc_746
2235,dc_4927
2236,dc_1186
2237,dc_1268
2238,dc_3398
2239,dc_1390
2240,dc_1473
2241,dc_3799
2242,dc_3390
2243,dc_612
2244,dc_5398
2245,dc_1592
2246,dc_5779
2247,dc_5424
2248,dc_8795
2249,dc_7705
2250,dc_7977
2251,dc_7800
2252,dc_7545
2253,dc_7572
2254,dc_8093
2255,dc_8115
2256,dc_7889
2257,dc_8151
2258,dc_7910
2259,dc_7934
2260,dc_7451
2261,dc_7467
2262,dc_7471
2263,dc_7473
2264,dc_8008
2265,dc_7264
2266,dc_7781
2267,dc_7573
2268,dc_7866
2269,dc_7870
2270,dc_7380
2271,dc_7643
2272,dc_7390
2273,dc_7647
2274,dc_7397
2275,dc_7655
2276,dc_7400
2277,dc_7150
2278,dc_7674
2279,dc_7182
2280,dc_7961
2281,dc_6970
2282,dc_8263
2283,dc_6988
2284,dc_7505
2285,dc_6997
2286,dc_7529
2287,dc_7286
2288,dc_7060
2289,dc_7344
2290,dc_7859
2291,dc_7099
2292,dc_6060
2293,dc_6605
2294,dc_6606
2295,dc_8999
2296,dc_4402
2297,dc_6754
2298,dc_6255
2299,dc_4226
2300,dc_6540
2301,dc_6038
2302,dc_6649
2303,dc_3630
2304,dc_4167
2305,dc_4169
2306,dc_4347
2307,dc_3838
2308,dc_1631
2309,dc_1893
2310,dc_1931
2311,dc_7314
2312,dc_5200
2313,dc_4230
2314,dc_145
2315,dc_4273
2316,dc_4062
2317,dc_4639
2318,dc_4755
2319,dc_4259
2320,dc_181
2321,dc_4849
2322,dc_246
2323,dc_1789
2324,dc_781
2325,dc_373
2326,dc_391
2327,dc_442
2328,dc_3259
2329,dc_6030
2330,dc_5115
2331,dc_596
2332,dc_3639
2333,dc_1542
2334,dc_3027
2335,dc_5367
2336,dc_5925
2337,dc_1164
2338,dc_5400
2339,dc_5828
2340,dc_5243
2341,dc_1309
2342,dc_597
2343,dc_369
2344,dc_3022
2345,dc_3054
2346,dc_4493
2347,dc_1459
2348,dc_702
2349,dc_3536
2350,dc_3331
2351,dc_1333
2352,dc_5536
2353,dc_535
2354,dc_868
2355,dc_500
2356,dc_800
2357,dc_5686
2358,dc_1428
2359,dc_197
2360,dc_4667
2361,dc_316
2362,dc_1151
2363,dc_1283
2364,dc_5651
2365,dc_5201
2366,dc_4696
2367,dc_7053
2368,dc_4857
2369,dc_4734
2370,dc_1439
2371,dc_1792
2372,dc_3348
2373,dc_3372
2374,dc_3951
2375,dc_1941
2376,dc_1950
2377,dc_3399
2378,dc_1373
2379,dc_1385
2380,dc_546
2381,dc_3643
2382,dc_3953
2383,dc_1193
2384,dc_4161
2385,dc_4932
2386,dc_4503
2387,dc_1085
2388,dc_729
2389,dc_2018
2390,dc_581
2391,dc_5069
2392,dc_4322
2393,dc_3382
2394,dc_3459
2395,dc_6707
2396,dc_4967
2397,dc_6537
2398,dc_6858
2399,dc_6103
2400,dc_1076
2401,dc_358
2402,dc_4291
2403,dc_3846
2404,dc_3157
2405,dc_4014
2406,dc_1461
2407,dc_5660
2408,dc_3291
2409,dc_4588
2410,dc_4650
2411,dc_4683
2412,dc_1636
2413,dc_871
2414,dc_1896
2415,dc_1292
2416,dc_1275
2417,dc_6407
2418,dc_6180
2419,dc_6965
2420,dc_6468
2421,dc_6216
2422,dc_6218
2423,dc_6817
2424,dc_6566
2425,dc_8870
2426,dc_6367
2427,dc_8160
2428,dc_6653
2429,dc_850
2430,dc_1691
2431,dc_1694
2432,dc_950
2433,dc_3616
2434,dc_1106
2435,dc_604
2436,dc_3937
2437,dc_3942
2438,dc_620
2439,dc_5654
2440,dc_5521
2441,dc_5467
2442,dc_1570
2443,dc_1415
2444,dc_3742
2445,dc_6671
2446,dc_114
2447,dc_4507
2448,dc_759
2449,dc_5919
2450,dc_1913
2451,dc_4048
2452,dc_1343
2453,dc_3415
2454,dc_1581
2455,dc_4721
2456,dc_5722
2457,dc_5728
2458,dc_47
2459,dc_3575
2460,dc_5760
2461,dc_5436
2462,dc_7300
2463,dc_1989
2464,dc_6951
2465,dc_6971
2466,dc_7240
2467,dc_6989
2468,dc_7501
2469,dc_7028
2470,dc_7306
2471,dc_7342
2472,dc_6833
2473,dc_7348
2474,dc_7105
2475,dc_7120
2476,dc_7166
2477,dc_4146
2478,dc_1875
2479,dc_4453
2480,dc_4137
2481,dc_4143
2482,dc_4992
2483,dc_180
2484,dc_4389
2485,dc_571
2486,dc_5936
2487,dc_1587
2488,dc_1610
2489,dc_3395
2490,dc_4572
2491,dc_512
2492,dc_4352
2493,dc_525
2494,dc_4830
2495,dc_5249
2496,dc_1815
2497,dc_48
2498,dc_72
2499,dc_912
2500,dc_1704
2501,dc_2023
2502,dc_3359
2503,dc_3381
2504,dc_4149
2505,dc_63
2506,dc_5741
2507,dc_1146
2508,dc_4140
2509,dc_3948
2510,dc_6769
2511,dc_6270
2512,dc_3738
2513,dc_6811
2514,dc_6089
2515,dc_4660
2516,dc_4669
2517,dc_4684
2518,dc_405
2519,dc_1435
2520,dc_1324
2521,dc_1580
2522,dc_1612
2523,dc_1274
2524,dc_625
2525,dc_655
2526,dc_932
2527,dc_683
2528,dc_1656
2529,dc_3939
2530,dc_3455
2531,dc_1497
2532,dc_3289
2533,dc_4122
2534,dc_824
2535,dc_4080
2536,dc_5888
2537,dc_5740
2538,dc_5507
2539,dc_4880
2540,dc_530
2541,dc_1079
2542,dc_1208
2543,dc_1574
2544,dc_3122
2545,dc_658
2546,dc_5413
2547,dc_7424
2548,dc_7968
2549,dc_7483
2550,dc_7742
2551,dc_7253
2552,dc_7254
2553,dc_8278
2554,dc_7255
2555,dc_7512
2556,dc_7523
2557,dc_7274
2558,dc_7820
2559,dc_7057
2560,dc_7850
2561,dc_7858
2562,dc_7605
2563,dc_7862
2564,dc_7628
2565,dc_7141
2566,dc_7143
2567,dc_7665
2568,dc_7412
2569,dc_7672
2570,dc_7510
2571,dc_7860
2572,dc_6227
2573,dc_6545
2574,dc_6052
2575,dc_6565
2576,dc_6059
2577,dc_6578
2578,dc_6337
2579,dc_6603
2580,dc_6871
2581,dc_6361
2582,dc_6365
2583,dc_6382
2584,dc_6643
2585,dc_6390
2586,dc_6652
2587,dc_3843
2588,dc_5963
2589,dc_7358
2590,dc_4363
2591,dc_4373
2592,dc_4379
2593,dc_76
2594,dc_4214
2595,dc_133
2596,dc_158
2597,dc_4831
2598,dc_6918
2599,dc_324
2600,dc_963
2601,dc_456
2602,dc_676
2603,dc_1369
2604,dc_3480
2605,dc_1496
2606,dc_4429
2607,dc_5478
2608,dc_5817
2609,dc_1500
2610,dc_3788
2611,dc_1246
2612,dc_769
2613,dc_770
2614,dc_3766
2615,dc_4795
2616,dc_980
2617,dc_469
2618,dc_5086
2619,dc_765
2620,dc_5455
2621,dc_4722
2622,dc_4524
2623,dc_215
2624,dc_4081
2625,dc_1166
2626,dc_5006
2627,dc_1254
2628,dc_3845
2629,dc_3374
2630,dc_4043
2631,dc_3578
2632,dc_3181
2633,dc_1323
2634,dc_1611
2635,dc_5412
2636,dc_6195
2637,dc_6210
2638,dc_3661
2639,dc_6477
2640,dc_6755
2641,dc_6798
2642,dc_6802
2643,dc_6050
2644,dc_6057
2645,dc_4783
2646,dc_6592
2647,dc_6629
2648,dc_5924
2649,dc_5928
2650,dc_4863
2651,dc_4106
2652,dc_4980
2653,dc_1521
2654,dc_5581
2655,dc_578
2656,dc_1336
2657,dc_3958
2658,dc_1228
2659,dc_5533
2660,dc_5807
2661,dc_7180
2662,dc_7952
2663,dc_7232
2664,dc_6984
2665,dc_7503
2666,dc_7015
2667,dc_7080
2668,dc_7352
2669,dc_7364
2670,dc_7153
2671,dc_4385
2672,dc_4986
2673,dc_3750
2674,dc_6417
2675,dc_4104
2676,dc_829
2677,dc_4955
2678,dc_1017
2679,dc_1027
2680,dc_1071
2681,dc_617
2682,dc_626
2683,dc_4276
2684,dc_4249
2685,dc_4498
2686,dc_1909
2687,dc_5586
2688,dc_8230
2689,dc_7336
2690,dc_7892
2691,dc_5641
2692,dc_5743
2693,dc_1489
2694,dc_1510
2695,dc_3895
2696,dc_1101
2697,dc_398
2698,dc_4599
2699,dc_5568
2700,dc_5975
2701,dc_3340
2702,dc_3975
2703,dc_1955
2704,dc_4016
2705,dc_2001
2706,dc_2009
2707,dc_2010
2708,dc_3822
2709,dc_3577
2710,dc_1340
2711,dc_5934
2712,dc_5942
2713,dc_1140
2714,dc_1144
2715,dc_509
2716,dc_5047
2717,dc_213
2718,dc_1550
2719,dc_5951
2720,dc_5846
2721,dc_6461
2722,dc_6240
2723,dc_6504
2724,dc_6249
2725,dc_6539
2726,dc_6563
2727,dc_6348
2728,dc_6352
2729,dc_6888
2730,dc_4400
2731,dc_86
2732,dc_4200
2733,dc_915
2734,dc_4827
2735,dc_3897
2736,dc_607
2737,dc_652
2738,dc_4530
2739,dc_1538
2740,dc_1173
2741,dc_1315
2742,dc_1590
2743,dc_1335
2744,dc_1270
2745,dc_4798
2746,dc_828
2747,dc_1103
2748,dc_4204
2749,dc_3983
2750,dc_1965
2751,dc_5484
2752,dc_5257
2753,dc_1393
2754,dc_1409
2755,dc_3313
2756,dc_3319
2757,dc_5948
2758,dc_591
2759,dc_5571
2760,dc_6191
2761,dc_6197
2762,dc_6213
2763,dc_5193
2764,dc_6756
2765,dc_5235
2766,dc_6780
2767,dc_5011
2768,dc_6088
2769,dc_6102
2770,dc_6618
2771,dc_6628
2772,dc_6124
2773,dc_789
2774,dc_1068
2775,dc_4661
2776,dc_4704
2777,dc_400
2778,dc_432
2779,dc_3370
2780,dc_772
2781,dc_5156
2782,dc_4301
2783,dc_477
2784,dc_1588
2785,dc_3443
2786,dc_3479
2787,dc_5362
2788,dc_1816
2789,dc_1845
2790,dc_4951
2791,dc_4450
2792,dc_5014
2793,dc_2995
2794,dc_3539
2795,dc_1122
2796,dc_651
2797,dc_726
2798,dc_996
2799,dc_5742
2800,dc_4559
2801,dc_3250
2802,dc_5607
2803,dc_5723
2804,dc_5266
2805,dc_1654
2806,dc_1918
2807,dc_1924
2808,dc_7357
2809,dc_3242
2810,dc_5444
2811,dc_89
2812,dc_4215
2813,dc_906
2814,dc_1719
2815,dc_1733
2816,dc_5073
2817,dc_4066
2818,dc_1295
2819,dc_3093
2820,dc_4654
2821,dc_834
2822,dc_861
2823,dc_886
2824,dc_888
2825,dc_193
2826,dc_1131
2827,dc_1137
2828,dc_1162
2829,dc_5834
2830,dc_5864
2831,dc_1063
2832,dc_435
2833,dc_4587
2834,dc_5282
2835,dc_4393
2836,dc_820
2837,dc_5012
2838,dc_467
2839,dc_603
2840,dc_1241
2841,dc_1332
2842,dc_1344
2843,dc_5164
2844,dc_3751
2845,dc_3790
2846,dc_1994
2847,dc_3082
2848,dc_1557
2849,dc_5386
2850,dc_3147
2851,dc_1169
2852,dc_5798
2853,dc_5688
2854,dc_5337
2855,dc_7431
2856,dc_7955
2857,dc_8227
2858,dc_7990
2859,dc_7765
2860,dc_8033
2861,dc_8040
2862,dc_8046
2863,dc_8065
2864,dc_7810
2865,dc_8069
2866,dc_8091
2867,dc_8095
2868,dc_8097
2869,dc_8102
2870,dc_7848
2871,dc_8116
2872,dc_7882
2873,dc_8179
2874,dc_8191
2875,dc_7426
2876,dc_7969
2877,dc_8225
2878,dc_7718
2879,dc_7478
2880,dc_7735
2881,dc_7996
2882,dc_8004
2883,dc_7494
2884,dc_7248
2885,dc_7511
2886,dc_7260
2887,dc_7540
2888,dc_6013
2889,dc_7814
2890,dc_7565
2891,dc_7831
2892,dc_7834
2893,dc_7324
2894,dc_7585
2895,dc_7589
2896,dc_8111
2897,dc_8118
2898,dc_7609
2899,dc_8124
2900,dc_7377
2901,dc_7642
2902,dc_7646
2903,dc_7144
2904,dc_7658
2905,dc_7151
2906,dc_7413
2907,dc_7927
2908,dc_7168
2909,dc_7177
2910,dc_7185
2911,dc_7190
2912,dc_7195
2913,dc_7196
2914,dc_9001
2915,dc_6958
2916,dc_7221
2917,dc_7223
2918,dc_6983
2919,dc_7500
2920,dc_7013
2921,dc_7022
2922,dc_7292
2923,dc_7050
2924,dc_7117
2925,dc_6400
2926,dc_6659
2927,dc_6483
2928,dc_6241
2929,dc_6336
2930,dc_6338
2931,dc_6855
2932,dc_6345
2933,dc_6353
2934,dc_6612
2935,dc_6116
2936,dc_6385
2937,dc_6130
2938,dc_6392
2939,dc_6395
2940,dc_6657
2941,dc_6235
2942,dc_6778
2943,dc_6786
2944,dc_6042
2945,dc_3771
2946,dc_6859
2947,dc_6104
2948,dc_6873
2949,dc_4174
2950,dc_3924
2951,dc_4451
2952,dc_4454
2953,dc_6008
2954,dc_5001
2955,dc_5020
2956,dc_3747
2957,dc_1987
2958,dc_3312
2959,dc_1793
2960,dc_8251
2961,dc_1890
2962,dc_1902
2963,dc_3730
2964,dc_4010
2965,dc_7604
2966,dc_1739
2967,dc_3566
2968,dc_4628
2969,dc_1712
2970,dc_2017
2971,dc_4114
2972,dc_4468
2973,dc_5015
2974,dc_805
2975,dc_1004
2976,dc_4337
2977,dc_6735
2978,dc_4709
2979,dc_933
2980,dc_5057
2981,dc_5094
2982,dc_758
2983,dc_3555
2984,dc_3557
2985,dc_4856
2986,dc_1397
2987,dc_1408
2988,dc_1414
2989,dc_5002
2990,dc_3492
2991,dc_1450
2992,dc_4592
2993,dc_978
2994,dc_3092
2995,dc_3482
2996,dc_5339
2997,dc_5342
2998,dc_3497
2999,dc_5237
3000,dc_5236
3001,dc_5296
3002,dc_5685
3003,dc_5663
3004,dc_3650
3005,dc_5768
3006,dc_5895
3007,dc_1222
3008,dc_1285
3009,dc_1287
3010,dc_1566
3011,dc_3383
3012,dc_3409
3013,dc_3294
3014,dc_1429
3015,dc_3314
3016,dc_3591
3017,dc_3597
3018,dc_1227
3019,dc_4350
3020,dc_1911
3021,dc_3549
3022,dc_5557
3023,dc_528
3024,dc_585
3025,dc_5007
3026,dc_4843
3027,dc_4651
3028,dc_818
3029,dc_825
3030,dc_6466
3031,dc_866
3032,dc_4282
3033,dc_3777
3034,dc_5914
3035,dc_5918
3036,dc_1165
3037,dc_3306
3038,dc_4714
3039,dc_4222
3040,dc_1711
3041,dc_4580
3042,dc_1002
3043,dc_3485
3044,dc_5475
3045,dc_1434
3046,dc_3749
3047,dc_3759
3048,dc_3791
3049,dc_5437
3050,dc_1888
3051,dc_1916
3052,dc_1665
3053,dc_3987
3054,dc_1946
3055,dc_3792
3056,dc_1396
3057,dc_648
3058,dc_3316
3059,dc_5481
3060,dc_4864
3061,dc_5852
3062,dc_3618
3063,dc_3377
3064,dc_1859
3065,dc_4953
3066,dc_3689
3067,dc_4058
3068,dc_3827
3069,dc_1104
3070,dc_1276
3071,dc_515
3072,dc_1066
3073,dc_556
3074,dc_6732
3075,dc_4757
3076,dc_5013
3077,dc_458
3078,dc_459
3079,dc_475
3080,dc_3299
3081,dc_493
3082,dc_1536
3083,dc_6168
3084,dc_4421
3085,dc_3684
3086,dc_6777
3087,dc_6525
3088,dc_6022
3089,dc_6023
3090,dc_6538
3091,dc_6036
3092,dc_6549
3093,dc_6065
3094,dc_6073
3095,dc_6891
3096,dc_6647
3097,dc_807
3098,dc_355
3099,dc_949
3100,dc_3752
3101,dc_4571
3102,dc_5821
3103,dc_5824
3104,dc_1331
3105,dc_1381
3106,dc_269
3107,dc_279
3108,dc_1613
3109,dc_862
3110,dc_5000
3111,dc_5898
3112,dc_1125
3113,dc_1136
3114,dc_1152
3115,dc_1213
3116,dc_3642
3117,dc_1200
3118,dc_4285
3119,dc_5378
3120,dc_1563
3121,dc_6423
3122,dc_6427
3123,dc_6185
3124,dc_6444
3125,dc_6446
3126,dc_6453
3127,dc_6506
3128,dc_6868
3129,dc_6364
3130,dc_6121
3131,dc_6128
3132,dc_6137
3133,dc_6141
3134,dc_1460
3135,dc_85
3136,dc_4744
3137,dc_4240
3138,dc_1684
3139,dc_4516
3140,dc_5030
3141,dc_4539
3142,dc_965
3143,dc_4561
3144,dc_1009
3145,dc_1781
3146,dc_3078
3147,dc_3045
3148,dc_3049
3149,dc_1515
3150,dc_3565
3151,dc_3152
3152,dc_1480
3153,dc_9004
3154,dc_538
3155,dc_3741
3156,dc_5042
3157,dc_470
3158,dc_984
3159,dc_488
3160,dc_4348
3161,dc_5453
3162,dc_1163
3163,dc_3353
3164,dc_3676
3165,dc_1887
3166,dc_3685
3167,dc_1897
3168,dc_1899
3169,dc_3972
3170,dc_1678
3171,dc_1942
3172,dc_1972
3173,dc_3818
3174,dc_542
3175,dc_1314
3176,dc_3263
3177,dc_3131
3178,dc_4613
3179,dc_780
3180,dc_794
3181,dc_1180
3182,dc_4182
3183,dc_4739
3184,dc_972
3185,dc_3581
3186,dc_3358
3187,dc_3424
3188,dc_3465
3189,dc_3031
3190,dc_3047
3191,dc_5766
3192,dc_5796
3193,dc_5841
3194,dc_7947
3195,dc_7032
3196,dc_7178
3197,dc_7942
3198,dc_7176
3199,dc_6921
3200,dc_7693
3201,dc_7184
3202,dc_6952
3203,dc_7208
3204,dc_7224
3205,dc_7239
3206,dc_6993
3207,dc_6998
3208,dc_7004
3209,dc_7007
3210,dc_7522
3211,dc_7019
3212,dc_7065
3213,dc_7334
3214,dc_7353
3215,dc_7360
3216,dc_7365
3217,dc_7877
3218,dc_7623
3219,dc_7163
3220,dc_3841
3221,dc_4892
3222,dc_4131
3223,dc_3366
3224,dc_4910
3225,dc_4419
3226,dc_1873
3227,dc_4977
3228,dc_4234
3229,dc_5044
3230,dc_4041
3231,dc_4625
3232,dc_3633
3233,dc_3928
3234,dc_3652
3235,dc_3662
3236,dc_4732
3237,dc_5957
3238,dc_5462
3239,dc_5472
3240,dc_1150
3241,dc_5522
3242,dc_5388
3243,dc_5372
3244,dc_1304
3245,dc_5634
3246,dc_582
3247,dc_125
3248,dc_6602
3249,dc_1996
3250,dc_5068
3251,dc_489
3252,dc_5443
3253,dc_5822
3254,dc_5133
3255,dc_5220
3256,dc_4207
3257,dc_4975
3258,dc_4216
3259,dc_4243
3260,dc_4552
3261,dc_974
3262,dc_3644
3263,dc_3400
3264,dc_1484
3265,dc_1517
3266,dc_3053
3267,dc_3310
3268,dc_1520
3269,dc_4738
3270,dc_1202
3271,dc_5904
3272,dc_5922
3273,dc_5256
3274,dc_5858
3275,dc_5562
3276,dc_6674
3277,dc_6773
3278,dc_3710
3279,dc_6020
3280,dc_6051
3281,dc_6568
3282,dc_5034
3283,dc_6327
3284,dc_6082
3285,dc_5331
3286,dc_4632
3287,dc_808
3288,dc_4703
3289,dc_4535
3290,dc_1483
3291,dc_5684
