"web_type","continent","country","publisher","fail_rate_meta","se","ci_95L","ci_95U","total_violations","total_checks","units"
"data_portal",NA,NA,"Harvard University",0.07310080311653,0.211154475390474,0.0495543641627447,0.106581011242595,377,7378,16
"data_portal",NA,NA,"Huazhong Agricultural University",0.0805585174897265,0.1335240115433,0.0631810983348955,0.102194067859418,892,10476,16
"data_portal",NA,NA,"Huazhong University of Science and Technology",0.097079012327291,0.094576634354171,0.0820001131751034,0.11458464595466,1041,10760,23
"data_portal",NA,NA,"Icahn School of Medicine at Mount Sinai",0.121492527160596,0.335316921763462,0.0668833134660828,0.210624937509724,1499,9400,8
"data_portal",NA,NA,"ICAR-Indian Agricultural Statistics Research Institute",0.0879860185844615,0.322304004750828,0.0487912922815126,0.153582720708664,77,923,5
"data_portal",NA,NA,"Indian Institute of Technology Madras",0.0731589216358631,0.148471534886534,0.0557166691021185,0.0955092333316712,282,3620,11
"data_portal",NA,NA,"Indiana University-Purdue University Indianapolis",0.0125770013534508,0.721374613868935,0.00308812913060503,0.0497667496197455,63,2737,5
"data_portal",NA,NA,"Indraprastha Institute of Information Technology",0.0501539518979548,0.189256656446441,0.0351570954677888,0.0710767148132025,255,5435,16
"data_portal",NA,NA,"Institute for Systems Biology",0.0669203011977185,0.219950007560891,0.0445282092767433,0.0994013378892126,516,5977,9
"data_portal",NA,NA,"Institute of Bioorganic Chemistry, Polish Academy of Sciences",0.0695828820382519,0.36190106185374,0.0354880070309518,0.131952850994986,126,1611,6
"data_portal",NA,NA,"Institute of Enzymology, Hungarian Academy of Sciences",0.0514206000702642,0.194910899661942,0.0356761436412499,0.0735831468910391,76,1543,6
"data_portal",NA,NA,"Institute of Microbial Technology",0.078883404048798,0.110194338308448,0.0645496910814,0.0960731266964448,763,9783,42
"data_portal",NA,NA,"Institute of Psychology, Chinese Academy of Sciences",0.146139156505897,0.0676770943507677,0.130351596635218,0.163479384447602,325,2245,5
"data_portal",NA,NA,"International Institute of Molecular and Cell Biology",0.0809020308391484,0.319815915343361,0.0449170186939762,0.141446660845959,154,2122,6
"data_portal",NA,NA,"Iowa State University",0.0440574064721968,0.239336257460812,0.0280233189202686,0.0686180429413807,476,9303,13
"data_portal",NA,NA,"J. Craig Venter Institute",0.0558106887643678,0.10239226724361,0.0461307682160035,0.0673783326266262,205,4095,9
"data_portal",NA,NA,"Jackson Laboratory",0.0706932165759032,0.210333953104353,0.0479555919823237,0.103044777070157,285,3741,6
"data_portal",NA,NA,"Johns Hopkins University",0.0587039767146538,0.172951663166652,0.042544476539089,0.0804853221875462,241,4686,12
"data_portal",NA,NA,"Kazusa DNA Research Institute",0.110303235391775,0.21566316489356,0.0751365160848243,0.159097914966534,270,2272,10
"data_portal",NA,NA,"King Abdullah University of Science and Technology",0.0553585444189404,0.360745843201738,0.0280852576880298,0.106222058227174,121,3119,7
"data_portal",NA,NA,"Kyoto University",0.0615446018843001,0.121247662836805,0.0491670719467757,0.0767864676184543,231,3795,9
"data_portal",NA,NA,"Lawrence Berkeley National Laboratory",0.0734041625960222,0.186432129284766,0.0521072585906063,0.102464472430831,420,6102,13
"data_portal",NA,NA,"Leibniz Institute of Plant Genetics and Crop Plant Research",0.0678106971716928,0.23336228563058,0.0440155937899227,0.103082497271134,128,2018,5
"data_portal",NA,NA,"Lomonosov Moscow State University",0.0593963652852493,0.380863202004929,0.0290638109613067,0.117552874881495,187,6746,5
"data_portal",NA,NA,"Masaryk University",0.0415318546773506,0.700207506278595,0.0108652912831974,0.145978861523429,119,7961,5
"data_portal",NA,NA,"McGill University",0.0491314936112775,0.193862351777623,0.0341304523488464,0.0702462846345991,167,4189,8
"data_portal",NA,NA,"Memorial Sloan Kettering Cancer Center",0.133046224728609,0.179166199912578,0.0974883833020468,0.179001111782286,2533,13715,5
"data_portal",NA,NA,"Nanjing Agricultural University",0.087413789863072,0.243715117074054,0.0560778727496787,0.133778331439223,295,2738,6
"data_portal",NA,NA,"Nanjing University of Aeronautics and Astronautics",0.095324918617073,0.319160921598027,0.053361462802728,0.164552108427635,158,1884,5
"data_portal",NA,NA,"National Cheng Kung University",0.077674230287772,0.29928014452029,0.0447469390557076,0.131495899298234,263,3969,12
"data_portal",NA,NA,"National Institute of Agrobiological Sciences",0.0553582359353091,0.279971735016999,0.0327449063236083,0.0921011280019337,142,2989,11
"data_portal",NA,NA,"National Institute of Genetics",0.0502492228893867,0.202925355107549,0.0343257448528546,0.0730010816346701,420,7308,8
"data_portal",NA,NA,"National Institutes of Health",0.0299662915758658,0.0910292432901868,0.0251930392956618,0.0356108802683105,1813,88588,92
"data_portal",NA,NA,"National Taiwan University",0.0825250102868348,0.147638458501761,0.0630979784186207,0.107248676017781,168,1973,7
"data_portal",NA,NA,"New York University",0.0572673200547602,0.232790050201837,0.0370650012817949,0.0874805817693244,150,2367,6
"data_portal",NA,NA,"Northwest A&F University",0.100865393476343,0.295229080459722,0.059173539555167,0.166726455103303,146,1313,6
"data_portal",NA,NA,"Ohio State University",0.0706175766084244,0.236778971379491,0.0455937189623947,0.107824017297505,65,985,6
"data_portal",NA,NA,"Oregon State University",0.117208470714585,0.374649016592743,0.0598930311680483,0.216728094556247,118,1529,5
"data_portal",NA,NA,"Peking University",0.0772351239329235,0.128131478867543,0.0611312087172071,0.0971423867227901,621,6834,26
"data_portal",NA,NA,"Pennsylvania State University",0.118366920500067,0.113056774098387,0.097126003037948,0.143514727919691,105,898,5
"data_portal",NA,NA,"RIKEN",0.048176280048885,0.229081098137108,0.0312949400037458,0.0734731928260621,363,6119,16
"data_portal",NA,NA,"Saarland University",0.0398897419120621,0.445160878073294,0.0170664290009281,0.0904272235113224,160,4079,7
"data_portal",NA,NA,"Scripps Research",0.0571159403828391,0.374681911663458,0.0282440154553822,0.112097090031664,225,4804,6
"data_portal",NA,NA,"Semmelweis University",0.080296873625615,0.298164628026879,0.0464102956893119,0.135412327778208,190,2134,7
"data_portal",NA,NA,"Seoul National University",0.118758218237902,0.170134490007667,0.0880484321645207,0.158319558188942,391,3563,15
"data_portal",NA,NA,"Shanghai Institute of Nutrition and Health, Chinese Academy of Sciences",0.112465824634608,0.0817069182289958,0.0974451111060666,0.129469775815735,246,2215,6
"data_portal",NA,NA,"Shanghai Jiao Tong University",0.0907651719147954,0.203405420009593,0.062796856032932,0.129469162612373,318,3467,14
"data_portal",NA,NA,"Sichuan University",0.0619237509755492,0.340971933469595,0.0327289059948277,0.114089295986475,258,6781,11
"data_portal",NA,NA,"Simon Fraser University",0.109926449330984,0.176721930184097,0.0803307787132212,0.148663262382362,303,2624,6
"data_portal",NA,NA,"Soochow University",0.105220533090565,0.112720712813668,0.0861601662643191,0.127907262155599,88,839,5
"data_portal",NA,NA,"Sorbonne University",0.0909305913901688,0.187061713052747,0.0648300416162913,0.126122037579077,144,1677,5
"data_portal",NA,NA,"Southern Medical University",0.102036822483039,0.120786617625334,0.0822974851606412,0.125861372888289,155,1523,6
"data_portal",NA,NA,"Southwest University",0.0572663859901841,0.446744644995462,0.024682384899976,0.127253217341037,59,1514,5
"data_portal",NA,NA,"Spanish National Cancer Research Centre",0.0712708268393369,0.208735511056109,0.0485014636703052,0.103565960617117,130,1894,6
"data_portal",NA,NA,"Stanford University",0.0700712636096231,0.195914869201393,0.0488191635221789,0.0996060851389469,491,10046,18
"data_portal",NA,NA,"State University of New Jersey",0.0662641872591568,0.295339785136398,0.0382577880430456,0.112376920395524,317,3046,5
"data_portal",NA,NA,"Sun Yat-sen University",0.082920749500561,0.187346820243324,0.0589391866553705,0.115462863800222,207,2662,9
"data_portal",NA,NA,"Sun Yat-Sen University",0.0724751387163027,0.174727986094479,0.0525635689208325,0.0991401268153235,330,4478,12
"data_portal",NA,NA,"Swiss Institute of Bioinformatics",0.0386802736524813,0.191273738647518,0.0269129241099177,0.0553003571880294,811,23330,19
"data_portal",NA,NA,"Technical University of Denmark",0.0407074772577572,0.493451212651891,0.0158761953038486,0.100413580623741,95,3053,6
"data_portal",NA,NA,"Technical University of Munich",0.0894934200284492,0.589283444467802,0.0300375133872209,0.237785012568634,43,1175,5
"data_portal",NA,NA,"Tianjin University",0.0580946182562698,0.144561525187191,0.0443971475318948,0.0756833574593976,117,2171,7
"data_portal",NA,NA,"Tohoku University",0.0737914867869943,0.166855915662539,0.0543263784261355,0.0994971409055118,126,1744,5
"data_portal",NA,NA,"Tongji University",0.0313311543318981,0.390931370332014,0.0148101550273914,0.0650645004436584,177,11245,6
"data_portal",NA,NA,"Tsinghua University",0.0840249796626316,0.164759592032613,0.0622807721365368,0.112450407556382,167,1993,7
"data_portal",NA,NA,"Universitat Autònoma de Barcelona",0.120716852945542,0.158946016381839,0.0913561430925198,0.157874218439391,113,950,5
"data_portal",NA,NA,"University College London",0.0711377710641018,0.265151246294643,0.0435620779190944,0.114087236156655,233,2807,5
"data_portal",NA,NA,"University of Alabama at Birmingham",0.0547643392830642,0.384246628922595,0.0265580681491568,0.109555892773503,214,3854,6
"data_portal",NA,NA,"University of Alberta",0.0889498047534175,0.129002251621343,0.0704782835528775,0.111680832435228,886,10800,20
"data_portal",NA,NA,"University of Bologna",0.0961003268895737,0.193464404880835,0.0678301078080065,0.134453534355028,93,920,5
"data_portal",NA,NA,"University of Bristol",0.0891318392511578,0.26074937401984,0.0554440281437516,0.140249147862505,215,2422,8
"data_portal",NA,NA,"University of British Columbia",0.0406619923517249,0.248087192833939,0.0254021371596257,0.0644823963621808,127,3017,7
"data_portal",NA,NA,"University of California Irvine",0.0469134632632898,0.309704355479048,0.0261244875711268,0.0828384256426882,100,2597,5
"data_portal",NA,NA,"University of California San Diego",0.0502249628527412,0.239733839890563,0.0319973209926593,0.0779995042457907,358,9988,15
"data_portal",NA,NA,"University of California San Francisco",0.0375816313014473,0.491124596603347,0.0146938933743373,0.092763718361435,135,6617,7
"data_portal",NA,NA,"University of Chicago",0.0816021489272811,0.262683773107229,0.0504202889920353,0.1294394224726,184,2596,5
"data_portal",NA,NA,"University of Copenhagen",0.0635320892162995,0.150042934200695,0.0481242234460189,0.0834406372192416,204,3708,11
"data_portal",NA,NA,"University of Delaware",0.136288359605985,0.137098805966099,0.107630640842787,0.171113336264725,305,2136,10
"data_portal",NA,NA,"University of Edinburgh",0.0698080095283759,0.239976700980097,0.0447882188131871,0.107235396171938,452,7829,8
"data_portal",NA,NA,"University of Electronic Science and Technology of China",0.125068716010506,0.137714529423108,0.0983940210056978,0.157709993486297,169,1408,7
"data_portal",NA,NA,"University of Freiburg",0.0794841988751972,0.164137816261033,0.0589071057488627,0.106436226600668,209,2348,5
"data_portal",NA,NA,"University of Geneva",0.0347984842400908,0.576779258645891,0.0115069586726071,0.100444402019313,113,5485,5
"data_portal",NA,NA,"University of Georgia",0.0358286813765735,0.220887297669863,0.0235349728280717,0.0541877548815426,169,5522,6
"data_portal",NA,NA,"University of Groningen",0.0949940836362736,0.203090593723062,0.0658549507077795,0.135161009623806,142,1481,5
"data_portal",NA,NA,"University of Lausanne",0.0351180907941975,0.58034995858899,0.0115351483502457,0.101942579723964,67,2213,5
"data_portal",NA,NA,"University of Leicester",0.0674807705966163,0.285023071334844,0.0397462509708615,0.112304769744852,93,1660,6
"data_portal",NA,NA,"University of Lisbon",0.0516996735048743,0.149844224009344,0.0390563960537537,0.0681455671812315,262,4797,7
"data_portal",NA,NA,"University of Liverpool",0.0674717277385793,0.463736359199355,0.0283299327349148,0.152221300776146,771,23868,9
"data_portal",NA,NA,"University of Maryland",0.0597209719417817,0.235226045056319,0.0385114151271798,0.0914997564387287,126,2275,10
"data_portal",NA,NA,"University of Melbourne",0.0305891734259171,0.397222659751105,0.0142789854289771,0.0643141423322268,134,4239,6
"data_portal",NA,NA,"University of Michigan",0.042891371108754,0.274062612407916,0.0255210559054729,0.0712203201682753,2952,42332,17
"data_portal",NA,NA,"University of Minnesota",0.0547149360506862,0.387787939528782,0.0263547060491583,0.110141219963797,54,1903,5
"data_portal",NA,NA,"University of Missouri",0.108775169662047,0.31927037923297,0.061279518692155,0.185796976297272,208,1932,6
"data_portal",NA,NA,"University of New South Wales",0.0481925522438554,0.381125672201109,0.02342721614579,0.0965494843229079,40,974,6
"data_portal",NA,NA,"University of North Carolina at Chapel Hill",0.0919264962859562,0.319399120077468,0.0513513732730314,0.159182237654735,250,2758,7
"data_portal",NA,NA,"University of Oxford",0.0806332056285797,0.219311294208244,0.0539816976645426,0.118790664907485,303,4464,14
"data_portal",NA,NA,"University of Padova",0.0631051377705721,0.204827013033253,0.043139339560497,0.0914285854130301,214,3093,7
"data_portal",NA,NA,"University of Padua",0.0892504101773633,0.0642246100570322,0.0795336755909231,0.10002525061676,290,3281,5
"data_portal",NA,NA,"University of Pennsylvania",0.0447299214711678,0.284901497478081,0.0260904746538325,0.0756512991396659,528,20877,15
"data_portal",NA,NA,"University of Pittsburgh",0.0742558182421614,0.0973734199178068,0.0621563540562641,0.0884883553415891,114,1547,5
"data_portal",NA,NA,"University of Queensland",0.0575491863760179,0.219748339043092,0.0381790063455804,0.0858694792053134,96,2551,8
"data_portal",NA,NA,"University of Rome Tor Vergata",0.16197572768671,0.13252019633428,0.12973144049755,0.200388859674223,213,1361,5
"data_portal",NA,NA,"University of Southern California",0.0512943404645479,0.389335797525829,0.0245879788363071,0.103917606376737,158,5448,7
"data_portal",NA,NA,"University of Texas Health Science Center at Houston",0.0269375151340724,0.666125137865768,0.00744670062106057,0.0926796140253976,52,2469,7
"data_portal",NA,NA,"University of Texas MD Anderson Cancer Center",0.0494299746224154,0.613581774367453,0.0153812845067368,0.147555133983013,134,4408,5
"data_portal",NA,NA,"University of Texas Southwestern Medical Center",0.0313532247502501,0.395331013325654,0.0146953836156412,0.0656355958709283,9268,160195,10
"data_portal",NA,NA,"University of the Sunshine Coast",0.0669132473949918,0.0741787677896423,0.0583876692491326,0.0765824554623602,195,2969,9
"data_portal",NA,NA,"University of Tokyo",0.0785504326273999,0.277296764209083,0.0471690813823575,0.128004872837835,609,12833,13
"data_portal",NA,NA,"University of Toronto",0.0653633080715046,0.231303704717392,0.0425520324575626,0.0991370504575287,2052,66314,20
"data_portal",NA,NA,"University of Washington",0.0446525712090752,0.315525139565688,0.0245645151997966,0.0798236674220963,353,17833,16
"data_portal",NA,NA,"University of Wisconsin-Madison",0.0749953732276882,0.297545327158791,0.0432911683884608,0.126839797585548,136,2248,6
"data_portal",NA,NA,"University of Zurich",0.0343733257639594,0.430915946091586,0.0150668592858601,0.0764974107536082,116,5539,6
"data_portal",NA,NA,"Washington University in St. Louis",0.0800911369262568,0.274538449226353,0.0483746786779025,0.129766607539469,195,2762,5
"data_portal",NA,NA,"Wellcome Sanger Institute",0.0451218058501009,0.267719566488991,0.0272005999202783,0.0739528482394654,405,13404,14
"data_portal",NA,NA,"Wuhan University",0.0341612946017628,0.540174721194748,0.0121209299993576,0.0925255504639879,82,2726,5
"data_portal",NA,NA,"Yale University",0.0321111659295281,0.368054052891458,0.0158706459427022,0.0638917585253263,195,6282,12
"data_portal",NA,NA,"Yonsei University",0.0622445178808585,0.554024308642277,0.0219179749797001,0.164303376889225,112,4604,7
"data_portal",NA,NA,"Zhejiang University",0.0757105208814745,0.175597886879108,0.0548742536244503,0.103591342003337,1184,26881,32
"data_portal",NA,"Argentina",NA,0.111408268935922,0.238495305673989,0.0728388082497186,0.16672831319142,234,2109,7
"data_portal",NA,"Australia",NA,0.0551655025030534,0.100982629309044,0.0457124526594591,0.0664372890897534,1082,28237,56
"data_portal",NA,"Austria",NA,0.0596068771611341,0.224423687624644,0.0392263778080023,0.0895889101779262,188,4066,12
"data_portal",NA,"Belgium",NA,0.0552458891994271,0.127764327982816,0.043540611020736,0.0698680965649513,1363,25852,32
"data_portal",NA,"Brazil",NA,0.0752212036126196,0.152186321121987,0.0569255409739652,0.0987811162092294,1102,18157,30
"data_portal",NA,"Canada",NA,0.0611747480972837,0.0802369733734874,0.0527421471400644,0.0708547354184196,5128,127260,104
"data_portal",NA,"China",NA,0.0795981849013635,0.0325127874307235,0.0750529288548409,0.0843935892340068,16513,239984,540
"data_portal",NA,"Czech Republic",NA,0.0495055346216609,0.266458237815988,0.0299695262154774,0.0807166655607269,371,13299,16
"data_portal",NA,"Denmark",NA,0.0632941829626932,0.147914980873717,0.0481317826582137,0.0828174447652486,379,7733,18
"data_portal",NA,"Finland",NA,0.0526212140983855,0.310861361915246,0.0293163076738739,0.0926833572214243,126,2768,8
"data_portal",NA,"France",NA,0.0610166077436322,0.0651955559866145,0.0540933489181576,0.068761542249915,7235,97618,124
"data_portal",NA,"Germany",NA,0.0633694813797821,0.0873587423019401,0.0539352637633762,0.0743242651755218,5424,234355,165
"data_portal",NA,"Greece",NA,0.0572558082954,0.327013850891379,0.0310022876818155,0.103369814040867,479,28064,18
"data_portal",NA,"Hungary",NA,0.0694798627845551,0.116761880247091,0.0560644573021891,0.0858135463953301,576,7361,28
"data_portal",NA,"India",NA,0.0706738919505681,0.0910073957213863,0.0598186835124096,0.0833243968505568,9237,93726,213
"data_portal",NA,"Ireland",NA,0.103884997541552,0.167117034020254,0.0771064025784289,0.138567289470871,255,2613,8
"data_portal",NA,"Israel",NA,0.0931110314165779,0.177240840780294,0.0676341010522018,0.126878842427001,671,8050,9
"data_portal",NA,"Italy",NA,0.0709976934182467,0.0913258602976086,0.0600607198683462,0.0837488219042265,2000,31387,65
"data_portal",NA,"Japan",NA,0.0623136716011508,0.0645707057062081,0.0553158634013783,0.0701310269427612,4015,65069,136
"data_portal",NA,"Netherlands",NA,0.058537978742089,0.198977720757436,0.0403976477769182,0.0841101320917662,2335,35665,32
"data_portal",NA,"New Zealand",NA,0.0610482680195551,0.324845112124772,0.0332532531420601,0.109445799256678,119,1678,5
"data_portal",NA,"Norway",NA,0.0635987538952897,0.272905928195303,0.038260117761931,0.103905466977155,140,1629,6
"data_portal",NA,"Poland",NA,0.0675951013154486,0.153224723892312,0.0509533915619312,0.0891614647392425,796,14582,35
"data_portal",NA,"Portugal",NA,0.0702192061464562,0.130097482484503,0.0552885674853771,0.0888028445840172,766,10649,24
"data_portal",NA,"Russia",NA,0.0640215769034661,0.145663717063625,0.0488987868511699,0.0834111801990668,1393,27922,40
"data_portal",NA,"Saudi Arabia",NA,0.068429878259801,0.321893162801989,0.0376168370515715,0.121301472275514,145,3293,9
"data_portal",NA,"Singapore",NA,0.0445116560212483,0.234488413065679,0.0285797619271851,0.0686967772474788,269,16992,15
"data_portal",NA,"Slovenia",NA,0.0840550504577301,0.209868184205441,0.0573339900159457,0.121622952488666,146,1769,5
"data_portal",NA,"South Africa",NA,0.0582000728637459,0.233084171783612,0.037660958950875,0.0889057385070413,123,2253,8
"data_portal",NA,"South Korea",NA,0.0963043786295993,0.12569474602172,0.0768925967280713,0.119979781676647,863,12532,42
"data_portal",NA,"Spain",NA,0.0680746660164808,0.0940830679896277,0.057267624742881,0.0807464383654724,1947,33170,70
"data_portal",NA,"Sweden",NA,0.0522324207939383,0.252305321491407,0.0325176156229032,0.082876045803688,262,6023,10
"data_portal",NA,"Switzerland",NA,0.0490616963828812,0.120431800961771,0.0391502003217034,0.0613223025677133,2099,57855,59
"data_portal",NA,"United Kingdom",NA,0.0532047567050713,0.0655578519920919,0.0470915130337738,0.0600615784478705,7217,154615,226
"data_portal",NA,"United States",NA,0.053269025766443,0.0311929052203508,0.0502686797630975,0.0564378092056508,38752,807287,807
"data_portal","Africa",NA,NA,0.0539757061083445,0.184922928926226,0.0381924520222241,0.0757676619196681,392,9268,16
"data_portal","Asia",NA,NA,0.0747397437695159,0.0296659777760236,0.0708169547464977,0.0788613869245565,34204,480909,1034
"data_portal","Europe",NA,NA,0.0597568618109792,0.0293276031921258,0.0566077892506911,0.0630694046518058,34500,776663,976
"data_portal","North America",NA,NA,0.0542899352182018,0.0288782047191954,0.0514561796444413,0.0572703268670169,43961,935868,916
"data_portal","Oceania",NA,NA,0.0539016225881073,0.0971143518666599,0.0449794728609202,0.0644740936538102,1263,31690,64
"data_portal","South America",NA,NA,0.074976014404441,0.11741637419795,0.0604955198238544,0.0925810689269048,1556,23892,44
