id,source_id,date_added
17740,sjr_4700152249,11-29-2023
17741,sjr_18800156721,11-29-2023
17742,sjr_7200153125,11-29-2023
17743,sjr_19700201437,11-29-2023
17744,sjr_21100834525,11-29-2023
17745,sjr_21100863623,11-29-2023
17746,sjr_21101021440,11-29-2023
17747,sjr_6200180185,11-29-2023
17748,sjr_21100793172,11-29-2023
17749,sjr_25268,11-29-2023
17750,sjr_21100858510,11-29-2023
17751,sjr_19500156811,11-29-2023
17752,sjr_21100201524,11-29-2023
17753,sjr_21100787088,11-29-2023
17754,sjr_21100464761,11-29-2023
17755,sjr_21101041811,11-29-2023
17756,sjr_5400152635,11-29-2023
17757,sjr_24574,11-29-2023
17758,sjr_19700175003,11-29-2023
17759,sjr_19700175096,11-29-2023
17760,sjr_29223,11-29-2023
17761,sjr_21100286375,11-29-2023
17762,sjr_26429,11-29-2023
17763,sjr_21100239409,11-29-2023
17764,sjr_19700175084,11-29-2023
17765,sjr_21100437945,11-29-2023
17766,sjr_19700174665,11-29-2023
17767,sjr_21100361500,11-29-2023
17768,sjr_11600153450,11-29-2023
17769,sjr_28941,11-29-2023
17770,sjr_21100206008,11-29-2023
17771,sjr_21101038812,11-29-2023
17772,sjr_21100860442,11-29-2023
17773,sjr_26787,11-29-2023
17774,sjr_145331,11-29-2023
17775,sjr_21100298667,11-29-2023
17776,sjr_12840,11-29-2023
17777,sjr_89083,11-29-2023
17778,sjr_21101019765,11-29-2023
17779,sjr_25953,11-29-2023
17780,sjr_17294,11-29-2023
17781,sjr_21100854139,11-29-2023
17782,sjr_130043,11-29-2023
17783,sjr_21100466428,11-29-2023
17784,sjr_29792,11-29-2023
17785,sjr_29186,11-29-2023
17786,sjr_21100920052,11-29-2023
17787,sjr_21100922608,11-29-2023
17788,sjr_21100349535,11-29-2023
17789,sjr_21100868219,11-29-2023
17790,sjr_130103,11-29-2023
17791,sjr_34765,11-29-2023
17792,sjr_21100901574,11-29-2023
17793,sjr_19700201526,11-29-2023
17794,sjr_25495,11-29-2023
17795,sjr_12492,11-29-2023
17796,sjr_21100856603,11-29-2023
17797,sjr_30280,11-29-2023
17798,sjr_20100195047,11-29-2023
17799,sjr_17700155413,11-29-2023
17800,sjr_21100826294,11-29-2023
17801,sjr_17044,11-29-2023
17802,sjr_17492,11-29-2023
17803,sjr_19941,11-29-2023
17804,sjr_21101064911,11-29-2023
17805,sjr_26440,11-29-2023
17806,sjr_22888,11-29-2023
17807,sjr_13617,11-29-2023
17808,sjr_19900191941,11-29-2023
17809,sjr_21101037295,11-29-2023
17810,sjr_21101053699,11-29-2023
17811,sjr_19400157238,11-29-2023
17812,sjr_21101041506,11-29-2023
17813,sjr_144884,11-29-2023
17814,sjr_21100373236,11-29-2023
17815,sjr_22745,11-29-2023
17816,sjr_21100900365,11-29-2023
17817,sjr_15045,11-29-2023
17818,sjr_21100894488,11-29-2023
17819,sjr_14692,11-29-2023
17820,sjr_18048,11-29-2023
17821,sjr_27571,11-29-2023
17822,sjr_28348,11-29-2023
17823,sjr_21100204904,11-29-2023
17824,sjr_21100809809,11-29-2023
17825,sjr_145557,11-29-2023
17826,sjr_21101023716,11-29-2023
17827,sjr_19300157038,11-29-2023
17828,sjr_21101023923,11-29-2023
17829,sjr_21100936402,11-29-2023
17830,sjr_21101021486,11-29-2023
17831,sjr_144810,11-29-2023
17832,sjr_4700153513,11-29-2023
17833,sjr_15132,11-29-2023
17834,sjr_19892,11-29-2023
17835,sjr_17600155004,11-29-2023
17836,sjr_27764,11-29-2023
17837,sjr_6400153166,11-29-2023
17838,sjr_21100820130,11-29-2023
17839,sjr_21100902612,11-29-2023
17840,sjr_17900156728,11-29-2023
17841,sjr_100437,11-29-2023
17842,sjr_13196,11-29-2023
17843,sjr_12000154413,11-29-2023
17844,sjr_21101021756,11-29-2023
17845,sjr_16888,11-29-2023
17846,sjr_21100935115,11-29-2023
17847,sjr_21101090838,11-29-2023
17848,sjr_21101040666,11-29-2023
17849,sjr_19900191827,11-29-2023
17850,sjr_21100855988,11-29-2023
17851,sjr_21100228131,11-29-2023
17852,sjr_16200154735,11-29-2023
17853,sjr_21101064905,11-29-2023
17854,sjr_19700175246,11-29-2023
17855,sjr_21100247024,11-29-2023
17856,sjr_16682,11-29-2023
17857,sjr_6000170740,11-29-2023
17858,sjr_27138,11-29-2023
17859,sjr_21100407655,11-29-2023
17860,sjr_21100829265,11-29-2023
17861,sjr_21100977380,11-29-2023
17862,sjr_19900191622,11-29-2023
17863,sjr_21100982470,11-29-2023
17864,sjr_21100831043,11-29-2023
17865,sjr_13129,11-29-2023
17866,sjr_23203,11-29-2023
17867,sjr_16754,11-29-2023
17868,sjr_29004,11-29-2023
17869,sjr_17600155125,11-29-2023
17870,sjr_15288,11-29-2023
17871,sjr_14000155247,11-29-2023
17872,sjr_21100902551,11-29-2023
17873,sjr_10900153321,11-29-2023
17874,sjr_21100199851,11-29-2023
17875,sjr_12100154806,11-29-2023
17876,sjr_144624,11-29-2023
17877,sjr_19700200986,11-29-2023
17878,sjr_19700202601,11-29-2023
17879,sjr_20000195025,11-29-2023
17880,sjr_21100223521,11-29-2023
17881,sjr_19700173238,11-29-2023
17882,sjr_19554,11-29-2023
17883,sjr_21100237436,11-29-2023
17884,sjr_21100201073,11-29-2023
17885,sjr_21100207204,11-29-2023
17886,sjr_13326,11-29-2023
17887,sjr_25943,11-29-2023
17888,sjr_21100244213,11-29-2023
17889,sjr_19700200844,11-29-2023
17890,sjr_12288,11-29-2023
17891,sjr_5700163992,11-29-2023
17892,sjr_21100205971,11-29-2023
17893,sjr_26800,11-29-2023
17894,sjr_27888,11-29-2023
17895,sjr_19400157013,11-29-2023
17896,sjr_21100223785,11-29-2023
17897,sjr_21100415047,11-29-2023
17898,sjr_21101072520,11-29-2023
17899,sjr_21100904782,11-29-2023
17900,sjr_12310,11-29-2023
17901,sjr_17308,11-29-2023
17902,sjr_17600155132,11-29-2023
17903,sjr_21101023767,11-29-2023
17904,sjr_21100241808,11-29-2023
17905,sjr_21100448565,11-29-2023
17906,sjr_21100316073,11-29-2023
17907,sjr_144829,11-29-2023
17908,sjr_18300156736,11-29-2023
17909,sjr_21100941616,11-29-2023
17910,sjr_15024,11-29-2023
17911,sjr_27115,11-29-2023
17912,sjr_27052,11-29-2023
17913,sjr_21100932720,11-29-2023
17914,sjr_21100336101,11-29-2023
17915,sjr_21101030394,11-29-2023
17916,sjr_19500157814,11-29-2023
17917,sjr_21100935898,11-29-2023
17918,sjr_19700201036,11-29-2023
17919,sjr_16405,11-29-2023
17920,sjr_21100216944,11-29-2023
17921,sjr_31517,11-29-2023
17922,sjr_21095,11-29-2023
17923,sjr_12100156732,11-29-2023
17924,sjr_5700168551,11-29-2023
17925,sjr_4000149611,11-29-2023
17926,sjr_15282,11-29-2023
17927,sjr_15395,11-29-2023
17928,sjr_21101034114,11-29-2023
17929,sjr_18200156709,11-29-2023
17930,sjr_23348,11-29-2023
17931,sjr_19400156803,11-29-2023
17932,sjr_145252,11-29-2023
17933,sjr_21101074753,11-29-2023
17934,sjr_5600155448,11-29-2023
17935,sjr_21101018316,11-29-2023
17936,sjr_21100944442,11-29-2023
17937,sjr_21100823452,11-29-2023
17938,sjr_21100297612,11-29-2023
17939,sjr_19900193558,11-29-2023
17940,sjr_17600155342,11-29-2023
17941,sjr_5900153314,11-29-2023
17942,sjr_19300157032,11-29-2023
17943,sjr_6000195387,11-29-2023
17944,sjr_21100455533,11-29-2023
17945,sjr_21101038803,11-29-2023
17946,sjr_21100202751,11-29-2023
17947,sjr_21101041550,11-29-2023
17948,sjr_17714,11-29-2023
17949,sjr_19700201625,11-29-2023
17950,sjr_145567,11-29-2023
17951,sjr_5800171939,11-29-2023
17952,sjr_27327,11-29-2023
17953,sjr_21101050033,11-29-2023
17954,sjr_14357,11-29-2023
17955,sjr_27741,11-29-2023
17956,sjr_21100840720,11-29-2023
17957,sjr_16222,11-29-2023
17958,sjr_21100444341,11-29-2023
17959,sjr_21100207623,11-29-2023
17960,sjr_21100199113,11-29-2023
17961,sjr_100147334,11-29-2023
17962,sjr_21100870824,11-29-2023
17963,sjr_21100831064,11-29-2023
17964,sjr_21101017027,11-29-2023
17965,sjr_21100205929,11-29-2023
17966,sjr_21101092741,11-29-2023
17967,sjr_19700173133,11-29-2023
17968,sjr_21100897945,11-29-2023
17969,sjr_21100981275,11-29-2023
17970,sjr_21101064804,11-29-2023
17971,sjr_26346,11-29-2023
17972,sjr_21582,11-29-2023
17973,sjr_23248,11-29-2023
17974,sjr_21988,11-29-2023
17975,sjr_83082,11-29-2023
17976,sjr_21100902550,11-29-2023
17977,sjr_15943,11-29-2023
17978,sjr_21100212325,11-29-2023
17979,sjr_21100945763,11-29-2023
17980,sjr_19700190321,11-29-2023
17981,sjr_25110,11-29-2023
17982,sjr_19900193914,11-29-2023
17983,sjr_19846,11-29-2023
17984,sjr_5700164821,11-29-2023
17985,sjr_21101020139,11-29-2023
17986,sjr_40047,11-29-2023
17987,sjr_19600156852,11-29-2023
17988,sjr_15873,11-29-2023
17989,sjr_21100857115,11-29-2023
17990,sjr_21101094524,11-29-2023
17991,sjr_24834,11-29-2023
17992,sjr_21101059785,11-29-2023
17993,sjr_82719,11-29-2023
17994,sjr_80112,11-29-2023
17995,sjr_21100913883,11-29-2023
17996,sjr_21100197180,11-29-2023
17997,sjr_18800156733,11-29-2023
17998,sjr_21100215170,11-29-2023
17999,sjr_21101021488,11-29-2023
18000,sjr_5700168539,11-29-2023
18001,sjr_74882,11-29-2023
18002,sjr_6500153155,11-29-2023
18003,sjr_5300152522,11-29-2023
18004,sjr_21101044939,11-29-2023
18005,sjr_21100469663,11-29-2023
18006,sjr_21101021171,11-29-2023
18007,sjr_21101056818,11-29-2023
18008,sjr_19644,11-29-2023
18009,sjr_14569,11-29-2023
18010,sjr_21100897521,11-29-2023
18011,sjr_89762,11-29-2023
18012,sjr_21100876251,11-29-2023
18013,sjr_21100284428,11-29-2023
18014,sjr_11600153480,11-29-2023
18015,sjr_86250,11-29-2023
18016,sjr_12100154910,11-29-2023
18017,sjr_21101023625,11-29-2023
18018,sjr_21100845829,11-29-2023
18019,sjr_4700152433,11-29-2023
18020,sjr_5600152960,11-29-2023
18021,sjr_19700187613,11-29-2023
18022,sjr_21499,11-29-2023
18023,sjr_19700175179,11-29-2023
18024,sjr_21100805730,11-29-2023
18025,sjr_21100245921,11-29-2023
18026,sjr_21100775591,11-29-2023
18027,sjr_21100899284,11-29-2023
18028,sjr_19700173003,11-29-2023
18029,sjr_19700182104,11-29-2023
18030,sjr_21100854631,11-29-2023
18031,sjr_21101039864,11-29-2023
18032,sjr_21100198230,11-29-2023
18033,sjr_21100396345,11-29-2023
18034,sjr_21100451190,11-29-2023
18035,sjr_21100792099,11-29-2023
18036,sjr_19700201407,11-29-2023
18037,sjr_17700156015,11-29-2023
18038,sjr_4700152422,11-29-2023
18039,sjr_21100823448,11-29-2023
18040,sjr_21101012657,11-29-2023
18041,sjr_21100395920,11-29-2023
18042,sjr_21100204107,11-29-2023
18043,sjr_19700182210,11-29-2023
18044,sjr_27347,11-29-2023
18045,sjr_19900191750,11-29-2023
18046,sjr_21101089575,11-29-2023
18047,sjr_19161,11-29-2023
18048,sjr_5100155067,11-29-2023
18049,sjr_21100943520,11-29-2023
18050,sjr_19700174664,11-29-2023
18051,sjr_16610,11-29-2023
18052,sjr_17171,11-29-2023
18053,sjr_21100798107,11-29-2023
18054,sjr_25974,11-29-2023
18055,sjr_19700188209,11-29-2023
18056,sjr_21101046627,11-29-2023
18057,sjr_21100822819,11-29-2023
18058,sjr_22194,11-29-2023
18059,sjr_19300157021,11-29-2023
18060,sjr_21101043234,11-29-2023
18061,sjr_19900192321,11-29-2023
18062,sjr_21100873334,11-29-2023
18063,sjr_21100901901,11-29-2023
18064,sjr_21502,11-29-2023
18065,sjr_29044,11-29-2023
18066,sjr_16291,11-29-2023
18067,sjr_5700165092,11-29-2023
18068,sjr_21100215172,11-29-2023
18069,sjr_21101095940,11-29-2023
18070,sjr_19500157310,11-29-2023
18071,sjr_15253,11-29-2023
18072,sjr_5100154604,11-29-2023
18073,sjr_20457,11-29-2023
18074,sjr_21100979353,11-29-2023
18075,sjr_21101038735,11-29-2023
18076,sjr_21101048945,11-29-2023
18077,sjr_19700170839,11-29-2023
18078,sjr_17500155123,11-29-2023
18079,sjr_32853,11-29-2023
18080,sjr_5700166917,11-29-2023
18081,sjr_21101049606,11-29-2023
18082,sjr_18400156714,11-29-2023
18083,sjr_25258,11-29-2023
18084,sjr_19700201312,11-29-2023
18085,sjr_96929,11-29-2023
18086,sjr_5700165111,11-29-2023
18087,sjr_21100305006,11-29-2023
18088,sjr_15794,11-29-2023
18089,sjr_21101081714,11-29-2023
18090,sjr_28510,11-29-2023
18091,sjr_17600155052,11-29-2023
18092,sjr_21100199756,11-29-2023
18093,sjr_21100837274,11-29-2023
18094,sjr_21100200647,11-29-2023
18095,sjr_21100218509,11-29-2023
18096,sjr_21101021468,11-29-2023
18097,sjr_4700152250,11-29-2023
18098,sjr_19700190355,11-29-2023
18099,sjr_21100326272,11-29-2023
18100,sjr_21101016524,11-29-2023
18101,sjr_21101032633,11-29-2023
18102,sjr_21100412095,11-29-2023
18103,sjr_4900153101,11-29-2023
18104,sjr_21100902937,11-29-2023
18105,sjr_6500153124,11-29-2023
18106,sjr_19500157308,11-29-2023
18107,sjr_15190,11-29-2023
18108,sjr_4800153107,11-29-2023
18109,sjr_21100201051,11-29-2023
18110,sjr_21100336102,11-29-2023
18111,sjr_92049,11-29-2023
18112,sjr_23692,11-29-2023
18113,sjr_21100828958,11-29-2023
18114,sjr_19700171106,11-29-2023
18115,sjr_7000153282,11-29-2023
18116,sjr_15695,11-29-2023
18117,sjr_20993,11-29-2023
18118,sjr_24967,11-29-2023
18119,sjr_25719,11-29-2023
18120,sjr_21100945294,11-29-2023
18121,sjr_21100202750,11-29-2023
18122,sjr_144789,11-29-2023
18123,sjr_15169,11-29-2023
18124,sjr_14658,11-29-2023
18125,sjr_21100847442,11-29-2023
18126,sjr_21100823283,11-29-2023
18127,sjr_21100780673,11-29-2023
18128,sjr_19900193685,11-29-2023
18129,sjr_4700153105,11-29-2023
18130,sjr_21100312405,11-29-2023
18131,sjr_19700201512,11-29-2023
18132,sjr_12472,11-29-2023
18133,sjr_21101089505,11-29-2023
18134,sjr_21100851417,11-29-2023
18135,sjr_74535,11-29-2023
18136,sjr_21101046187,11-29-2023
18137,sjr_30013,11-29-2023
18138,sjr_21100931377,11-29-2023
18139,sjr_21100979311,11-29-2023
18140,sjr_21100220470,11-29-2023
18141,sjr_29985,11-29-2023
18142,sjr_21101045746,11-29-2023
18143,sjr_21100905277,11-29-2023
18144,sjr_5200153102,11-29-2023
18145,sjr_12351,11-29-2023
18146,sjr_21100840458,11-29-2023
18147,sjr_21100242832,11-29-2023
18148,sjr_21100793184,11-29-2023
18149,sjr_21100264006,11-29-2023
18150,sjr_19700175781,11-29-2023
18151,sjr_21100242263,11-29-2023
18152,sjr_18259,11-29-2023
18153,sjr_21100244220,11-29-2023
18154,sjr_21100201539,11-29-2023
18155,sjr_93511,11-29-2023
18156,sjr_21100909460,11-29-2023
18157,sjr_21101039668,11-29-2023
18158,sjr_21100797723,11-29-2023
18159,sjr_24696,11-29-2023
18160,sjr_76704,11-29-2023
18161,sjr_21100881366,11-29-2023
18162,sjr_29731,11-29-2023
18163,sjr_21100868867,11-29-2023
18164,sjr_18835,11-29-2023
18165,sjr_21100831489,11-29-2023
18166,sjr_21100310071,11-29-2023
18167,sjr_24676,11-29-2023
18168,sjr_19700174746,11-29-2023
18169,sjr_21101039761,11-29-2023
18170,sjr_14394,11-29-2023
18171,sjr_20700195034,11-29-2023
18172,sjr_15728,11-29-2023
18173,sjr_5600152867,11-29-2023
18174,sjr_12900154716,11-29-2023
18175,sjr_21100854223,11-29-2023
18176,sjr_21100792110,11-29-2023
18177,sjr_21101051210,11-29-2023
18178,sjr_18800156710,11-29-2023
18179,sjr_5700165156,11-29-2023
18180,sjr_21100409406,11-29-2023
18181,sjr_17700156532,11-29-2023
18182,sjr_27860,11-29-2023
18183,sjr_21100929412,11-29-2023
18184,sjr_21100244946,11-29-2023
18185,sjr_11700154335,11-29-2023
18186,sjr_110624,11-29-2023
18187,sjr_19700187708,11-29-2023
18188,sjr_5800207580,11-29-2023
18189,sjr_89299,11-29-2023
18190,sjr_15300154851,11-29-2023
18191,sjr_27652,11-29-2023
18192,sjr_21100870580,11-29-2023
18193,sjr_21101023768,11-29-2023
18194,sjr_21101046175,11-29-2023
18195,sjr_21101042192,11-29-2023
18196,sjr_12548,11-29-2023
18197,sjr_15141,11-29-2023
18198,sjr_26207,11-29-2023
18199,sjr_300147009,11-29-2023
18200,sjr_37388,11-29-2023
18201,sjr_5600155441,11-29-2023
18202,sjr_11100153303,11-29-2023
18203,sjr_21100259129,11-29-2023
18204,sjr_19900191729,11-29-2023
18205,sjr_21101039079,11-29-2023
18206,sjr_21100223167,11-29-2023
18207,sjr_21100854772,11-29-2023
18208,sjr_24290,11-29-2023
18209,sjr_28087,11-29-2023
18210,sjr_21101053507,11-29-2023
18211,sjr_21100210918,11-29-2023
18212,sjr_27902,11-29-2023
18213,sjr_21100856013,11-29-2023
18214,sjr_25886,11-29-2023
18215,sjr_29725,11-29-2023
18216,sjr_21100827423,11-29-2023
18217,sjr_17537,11-29-2023
18218,sjr_21100404509,11-29-2023
18219,sjr_19600162006,11-29-2023
18220,sjr_21100944566,11-29-2023
18221,sjr_20500195092,11-29-2023
18222,sjr_20400195008,11-29-2023
18223,sjr_21890,11-29-2023
18224,sjr_21100262230,11-29-2023
18225,sjr_19700187808,11-29-2023
18226,sjr_21100889410,11-29-2023
18227,sjr_19600166312,11-29-2023
18228,sjr_21100835686,11-29-2023
18229,sjr_21101038525,11-29-2023
18230,sjr_27986,11-29-2023
18231,sjr_19200156959,11-29-2023
18232,sjr_21100927202,11-29-2023
18233,sjr_19700174727,11-29-2023
18234,sjr_21101062346,11-29-2023
18235,sjr_21100265344,11-29-2023
18236,sjr_5800207819,11-29-2023
18237,sjr_21101044942,11-29-2023
18238,sjr_20600195505,11-29-2023
18239,sjr_21794,11-29-2023
18240,sjr_17500154715,11-29-2023
18241,sjr_4000148204,11-29-2023
18242,sjr_19700182270,11-29-2023
18243,sjr_16719,11-29-2023
18244,sjr_13669,11-29-2023
18245,sjr_25769,11-29-2023
18246,sjr_5700154351,11-29-2023
18247,sjr_14266,11-29-2023
18248,sjr_21100877193,11-29-2023
18249,sjr_23622,11-29-2023
18250,sjr_26481,11-29-2023
18251,sjr_21101036620,11-29-2023
18252,sjr_21100900267,11-29-2023
18253,sjr_19600166213,11-29-2023
18254,sjr_19285,11-29-2023
18255,sjr_22178,11-29-2023
18256,sjr_12935,11-29-2023
18257,sjr_17600155203,11-29-2023
18258,sjr_10600153356,11-29-2023
18259,sjr_21100912227,11-29-2023
18260,sjr_21100200605,11-29-2023
18261,sjr_21100863705,11-29-2023
18262,sjr_21100370876,11-29-2023
18263,sjr_21101021574,11-29-2023
18264,sjr_21100228007,11-29-2023
18265,sjr_15125,11-29-2023
18266,sjr_25210,11-29-2023
18267,sjr_5700189174,11-29-2023
18268,sjr_21100786316,11-29-2023
18269,sjr_17287,11-29-2023
18270,sjr_21100863622,11-29-2023
18271,sjr_21100855735,11-29-2023
18272,sjr_17600155117,11-29-2023
18273,sjr_19700177335,11-29-2023
18274,sjr_21100773724,11-29-2023
18275,sjr_21100800617,11-29-2023
18276,sjr_21100208042,11-29-2023
18277,sjr_60193,11-29-2023
18278,sjr_21100832753,11-29-2023
18279,sjr_21100838187,11-29-2023
18280,sjr_27935,11-29-2023
18281,sjr_21100897202,11-29-2023
18282,sjr_21100924752,11-29-2023
18283,sjr_21100416079,11-29-2023
18284,sjr_21591,11-29-2023
18285,sjr_21101041537,11-29-2023
18286,sjr_21100843245,11-29-2023
18287,sjr_21100373810,11-29-2023
18288,sjr_21100831023,11-29-2023
18289,sjr_21101061447,11-29-2023
18290,sjr_4700153009,11-29-2023
18291,sjr_21100396322,11-29-2023
18292,sjr_19700202707,11-29-2023
18293,sjr_21101018670,11-29-2023
18294,sjr_145365,11-29-2023
18295,sjr_21100238614,11-29-2023
18296,sjr_4000151606,11-29-2023
18297,sjr_19700186890,11-29-2023
18298,sjr_21100982464,11-29-2023
18299,sjr_20995,11-29-2023
18300,sjr_12209,11-29-2023
18301,sjr_19700175022,11-29-2023
18302,sjr_10600153369,11-29-2023
18303,sjr_4000151816,11-29-2023
18304,sjr_145562,11-29-2023
18305,sjr_20500195011,11-29-2023
18306,sjr_21065,11-29-2023
18307,sjr_21100267944,11-29-2023
18308,sjr_21100943942,11-29-2023
18309,sjr_4000148208,11-29-2023
18310,sjr_35102,11-29-2023
18311,sjr_17847,11-29-2023
18312,sjr_28343,11-29-2023
18313,sjr_5800207811,11-29-2023
18314,sjr_19700173026,11-29-2023
18315,sjr_14328,11-29-2023
18316,sjr_21101060318,11-29-2023
18317,sjr_16100154759,11-29-2023
18318,sjr_19283,11-29-2023
18319,sjr_21100411629,11-29-2023
18320,sjr_18761,11-29-2023
18321,sjr_20470,11-29-2023
18322,sjr_19461,11-29-2023
18323,sjr_13200,11-29-2023
18324,sjr_12300154701,11-29-2023
18325,sjr_8300153213,11-29-2023
18326,sjr_19700176046,11-29-2023
18327,sjr_21101071243,11-29-2023
18328,sjr_21101028567,11-29-2023
18329,sjr_21100873331,11-29-2023
18330,sjr_21101055724,11-29-2023
18331,sjr_21100443918,11-29-2023
18332,sjr_21100886429,11-29-2023
18333,sjr_21100886221,11-29-2023
18334,sjr_21101038741,11-29-2023
18335,sjr_5000154002,11-29-2023
18336,sjr_22190,11-29-2023
18337,sjr_21100413900,11-29-2023
18338,sjr_21100466423,11-29-2023
18339,sjr_29708,11-29-2023
18340,sjr_145539,11-29-2023
18341,sjr_17961,11-29-2023
18342,sjr_17700155303,11-29-2023
18343,sjr_21100329547,11-29-2023
18344,sjr_21100223332,11-29-2023
18345,sjr_21100979309,11-29-2023
18346,sjr_21100449122,11-29-2023
18347,sjr_7500153109,11-29-2023
18348,sjr_4700152747,11-29-2023
18349,sjr_21100293700,11-29-2023
18350,sjr_15883,11-29-2023
18351,sjr_21100223145,11-29-2023
18352,sjr_14451,11-29-2023
18353,sjr_24066,11-29-2023
18354,sjr_21100886421,11-29-2023
18355,sjr_11600153438,11-29-2023
18356,sjr_59924,11-29-2023
18357,sjr_74390,11-29-2023
18358,sjr_21101040604,11-29-2023
18359,sjr_21100977379,11-29-2023
18360,sjr_21100854766,11-29-2023
18361,sjr_25732,11-29-2023
18362,sjr_29511,11-29-2023
18363,sjr_21101040219,11-29-2023
18364,sjr_17700156007,11-29-2023
18365,sjr_21101028571,11-29-2023
18366,sjr_10600153342,11-29-2023
18367,sjr_21100931378,11-29-2023
18368,sjr_19800188013,11-29-2023
18369,sjr_13924,11-29-2023
18370,sjr_21100199716,11-29-2023
18371,sjr_5700154419,11-29-2023
18372,sjr_19700201539,11-29-2023
18373,sjr_21100808900,11-29-2023
18374,sjr_50120,11-29-2023
18375,sjr_19500157309,11-29-2023
18376,sjr_24766,11-29-2023
18377,sjr_21100939985,11-29-2023
18378,sjr_21100829917,11-29-2023
18379,sjr_4000151615,11-29-2023
18380,sjr_21100865930,11-29-2023
18381,sjr_19903,11-29-2023
18382,sjr_145434,11-29-2023
18383,sjr_21100945774,11-29-2023
18384,sjr_19400157213,11-29-2023
18385,sjr_21100398002,11-29-2023
18386,sjr_21100318251,11-29-2023
18387,sjr_27598,11-29-2023
18388,sjr_21100439340,11-29-2023
18389,sjr_22885,11-29-2023
18390,sjr_14552,11-29-2023
18391,sjr_5600153675,11-29-2023
18392,sjr_15584,11-29-2023
18393,sjr_15089,11-29-2023
18394,sjr_21100200441,11-29-2023
18395,sjr_21100941186,11-29-2023
18396,sjr_21101049545,11-29-2023
18397,sjr_21100211724,11-29-2023
18398,sjr_21100781875,11-29-2023
18399,sjr_4700152261,11-29-2023
18400,sjr_21100927251,11-29-2023
18401,sjr_12400154712,11-29-2023
18402,sjr_21100198706,11-29-2023
18403,sjr_21101047144,11-29-2023
18404,sjr_21100862624,11-29-2023
18405,sjr_21100785514,11-29-2023
18406,sjr_21100200826,11-29-2023
18407,sjr_21100415501,11-29-2023
18408,sjr_19900193684,11-29-2023
18409,sjr_4000151502,11-29-2023
18410,sjr_21101055229,11-29-2023
18411,sjr_21100847474,11-29-2023
18412,sjr_21100916899,11-29-2023
18413,sjr_21100208070,11-29-2023
18414,sjr_21100247042,11-29-2023
18415,sjr_15403,11-29-2023
18416,sjr_19700182808,11-29-2023
18417,sjr_21100820651,11-29-2023
18418,sjr_21100818510,11-29-2023
18419,sjr_21100838052,11-29-2023
18420,sjr_19900191751,11-29-2023
18421,sjr_21100264366,11-29-2023
18422,sjr_21100371203,11-29-2023
18423,sjr_21100200424,11-29-2023
18424,sjr_12100156741,11-29-2023
18425,sjr_17600155219,11-29-2023
18426,sjr_17505,11-29-2023
18427,sjr_19530,11-29-2023
18428,sjr_21100934781,11-29-2023
18429,sjr_28480,11-29-2023
18430,sjr_21100825292,11-29-2023
18431,sjr_21100781401,11-29-2023
18432,sjr_19700175755,11-29-2023
18433,sjr_19103,11-29-2023
18434,sjr_21101037915,11-29-2023
18435,sjr_14502,11-29-2023
18436,sjr_21101021454,11-29-2023
18437,sjr_24843,11-29-2023
18438,sjr_145171,11-29-2023
18439,sjr_21100942105,11-29-2023
18440,sjr_21100224008,11-29-2023
18441,sjr_19600162207,11-29-2023
18442,sjr_21100828131,11-29-2023
18443,sjr_21100942847,11-29-2023
18444,sjr_5800228210,11-29-2023
18445,sjr_21100940509,11-29-2023
18446,sjr_19700174752,11-29-2023
18447,sjr_29686,11-29-2023
18448,sjr_7600153108,11-29-2023
18449,sjr_3500148001,11-29-2023
18450,sjr_14000155892,11-29-2023
18451,sjr_4000149405,11-29-2023
18452,sjr_21100211768,11-29-2023
18453,sjr_21101048938,11-29-2023
18454,sjr_11600153305,11-29-2023
18455,sjr_21101055119,11-29-2023
18456,sjr_19700174989,11-29-2023
18457,sjr_4100151613,11-29-2023
18458,sjr_19900191968,11-29-2023
18459,sjr_21100199727,11-29-2023
18460,sjr_17900156721,11-29-2023
18461,sjr_21100996940,11-29-2023
18462,sjr_23060,11-29-2023
18463,sjr_27341,11-29-2023
18464,sjr_63269,11-29-2023
18465,sjr_21100932524,11-29-2023
18466,sjr_5700163879,11-29-2023
18467,sjr_21233,11-29-2023
18468,sjr_21101055722,11-29-2023
18469,sjr_15425,11-29-2023
18470,sjr_17327,11-29-2023
18471,sjr_5600153242,11-29-2023
18472,sjr_20559,11-29-2023
18473,sjr_144824,11-29-2023
18474,sjr_32694,11-29-2023
18475,sjr_19700170288,11-29-2023
18476,sjr_19400157034,11-29-2023
18477,sjr_15914,11-29-2023
18478,sjr_19600156802,11-29-2023
18479,sjr_21101021988,11-29-2023
18480,sjr_21100855983,11-29-2023
18481,sjr_21100205108,11-29-2023
18482,sjr_14507,11-29-2023
18483,sjr_145256,11-29-2023
18484,sjr_21101073291,11-29-2023
18485,sjr_6800153102,11-29-2023
18486,sjr_12626,11-29-2023
18487,sjr_17653,11-29-2023
18488,sjr_20300195003,11-29-2023
18489,sjr_22582,11-29-2023
18490,sjr_4900152404,11-29-2023
18491,sjr_21101034340,11-29-2023
18492,sjr_21100444329,11-29-2023
18493,sjr_21101044834,11-29-2023
18494,sjr_19700186883,11-29-2023
18495,sjr_21101039081,11-29-2023
18496,sjr_144784,11-29-2023
18497,sjr_6400153148,11-29-2023
18498,sjr_21100199726,11-29-2023
18499,sjr_21100385604,11-29-2023
